micros,ax,ay,az,gx,gy,gz
8250000,-948,716,16648,92,-282,-21
8252004,-992,736,16788,115,-288,-14
8254000,-880,696,16644,135,-286,-39
8256000,-888,684,16596,131,-289,2
8258000,-912,712,16652,116,-308,-13
8260000,-924,724,16680,107,-282,-12
8262000,-944,720,16684,96,-276,12
8264000,-972,716,16656,123,-284,11
8266004,-936,700,16608,77,-270,-36
8268000,-836,680,16672,98,-309,-1
8270000,-896,664,16680,120,-269,-36
8272004,-888,692,16608,101,-280,-25
8274000,-912,752,16580,102,-275,15
8276000,-952,688,16724,124,-323,-38
8278000,-956,688,16552,104,-306,-54
8280000,-900,668,16620,97,-250,-24
8282004,-936,704,16596,88,-253,-11
8284000,-904,712,16652,144,-311,-33
8286000,-928,696,16636,112,-271,-30
8288000,-960,700,16660,115,-241,2
8290000,-852,748,16660,122,-311,-47
8292000,-856,708,16644,81,-288,-32
8294000,-844,664,16640,105,-270,-37
8296000,-892,780,16752,120,-297,-20
8298000,-896,700,16684,114,-248,-41
8300000,-920,668,16740,145,-293,-11
8302000,-924,692,16628,113,-304,-26
8304000,-904,728,16688,134,-281,-17
8306000,-908,712,16572,125,-269,-2
8308004,-916,696,16628,120,-283,-28
8310008,-924,676,16572,67,-271,-14
8312004,-908,720,16604,146,-301,-18
8314000,-968,672,16672,107,-285,-33
8316000,-896,676,16604,121,-290,-36
8318000,-900,700,16604,102,-303,-32
8320000,-900,748,16632,120,-266,-46
8322000,-1000,708,16720,105,-295,-10
8324000,-896,676,16708,129,-268,-34
8326000,-884,668,16592,121,-314,29
8328000,-956,668,16588,104,-288,-10
8330000,-884,672,16672,100,-280,-38
8332000,-928,712,16660,131,-291,-9
8334000,-856,652,16660,136,-311,-22
8336000,-852,708,16676,140,-281,-25
8338000,-892,712,16680,123,-286,-40
8340000,-932,700,16548,123,-313,-10
8342000,-964,740,16620,121,-259,0
8344000,-944,708,16592,98,-299,-45
8346004,-828,660,16764,130,-284,-41
8348000,-984,680,16552,123,-277,-41
8350000,-924,760,16764,114,-297,-31
8352000,-844,712,16648,111,-312,-39
8354000,-888,752,16616,112,-312,3
8356000,-912,740,16704,108,-282,-63
8358000,-948,684,16704,136,-298,-19
8360000,-892,724,16680,134,-302,8
8362000,-864,704,16612,140,-314,-29
8364000,-920,684,16652,85,-267,-46
8366000,-896,636,16728,112,-292,-14
8368000,-836,672,16720,134,-296,-32
8370000,-920,624,16732,131,-300,-34
8372000,-840,680,16648,112,-272,-2
8374000,-852,716,16644,155,-276,-18
8376000,-936,716,16720,113,-275,-46
8378000,-896,772,16616,121,-289,-13
8380004,-900,740,16696,105,-284,-18
8382000,-948,728,16600,130,-312,-8
8384000,-956,696,16592,142,-312,-8
8386000,-908,756,16740,119,-295,-1
8388000,-924,696,16768,114,-276,-25
8390000,-916,688,16604,116,-308,-17
8392000,-920,708,16636,130,-265,-15
8394000,-936,740,16676,143,-267,-31
8396000,-928,708,16668,110,-299,-32
8398004,-856,636,16768,84,-279,-38
8400000,-988,728,16676,127,-314,-29
8402000,-868,620,16560,170,-288,-30
8404000,-940,696,16560,125,-264,-58
8406000,-892,672,16664,128,-278,-4
8408000,-924,736,16596,126,-308,-6
8410000,-896,744,16712,119,-299,-6
8412000,-844,768,16708,114,-288,10
8414000,-872,724,16604,107,-280,-2
8416000,-872,704,16632,123,-266,-2
8418000,-948,748,16668,96,-296,-20
8420000,-840,740,16640,119,-297,-23
8422000,-908,656,16692,116,-293,-6
8424000,-920,676,16624,137,-323,-17
8426000,-944,752,16680,132,-295,-17
8428000,-912,704,16648,138,-260,9
8430000,-908,684,16680,85,-296,-11
8432000,-908,684,16712,114,-311,-19
8434000,-944,724,16656,113,-274,2
8436000,-900,704,16636,116,-305,-32
8438008,-904,768,16560,128,-290,-16
8440004,-884,708,16616,100,-262,-29
8442000,-892,624,16692,108,-326,-24
8444000,-856,676,16672,100,-269,-30
8446000,-916,736,16600,157,-322,-29
8448000,-972,696,16620,116,-266,5
8450000,-932,692,16652,127,-275,-10
8452000,-904,660,16660,138,-290,-29
8454000,-912,720,16608,103,-247,-27
8456000,-892,720,16444,100,-313,-1
8458004,-876,716,16676,92,-261,-10
8460000,-928,760,16720,132,-306,-10
8462000,-916,736,16676,122,-292,-12
8464000,-908,736,16648,114,-278,-32
8466000,-956,724,16616,112,-274,-24
8468000,-852,620,16584,91,-298,-15
8470000,-864,640,16672,124,-300,-6
8472000,-968,736,16596,113,-285,-22
8474004,-884,768,16624,116,-280,-27
8476000,-868,644,16652,108,-293,-8
8478000,-892,704,16708,93,-329,-18
8480000,-892,756,16544,127,-283,-4
8482000,-916,656,16640,138,-281,-3
8484000,-880,704,16668,104,-297,-29
8486000,-904,688,16640,101,-311,-37
8488000,-924,696,16600,109,-292,-18
8490000,-904,676,16672,128,-278,20
8492000,-924,664,16684,137,-276,4
8494000,-892,700,16664,97,-299,-34
8496000,-892,748,16728,128,-290,0
8498000,-872,700,16616,101,-278,-1
8500000,-928,780,16676,101,-286,-2
8502000,-892,696,16612,109,-268,-1
8504004,-936,692,16496,96,-315,-23
8506000,-880,724,16696,123,-269,-21
8508004,-884,728,16696,118,-273,-44
8510000,-920,728,16440,133,-302,33
8512000,-916,632,16596,86,-265,-6
8514000,-952,688,16936,131,-302,0
8516000,-896,724,16668,115,-294,-4
8518000,-912,704,16628,122,-266,-30
8520000,-900,728,16572,148,-289,5
8522004,-920,736,16712,133,-292,-19
8524000,-960,752,16736,68,-308,-38
8526000,-884,748,16476,123,-310,-34
8528004,-916,716,16520,109,-310,-16
8530000,-884,760,16668,128,-292,-37
8532000,-944,744,16600,123,-314,-29
8534000,-944,744,16780,110,-307,-26
8536000,-920,756,16548,86,-259,-2
8538004,-880,676,16668,99,-303,2
8540000,-928,676,16692,133,-275,-29
8542000,-900,656,16516,71,-294,-7
8544000,-892,676,16660,117,-312,-36
8546000,-880,764,16612,123,-285,-25
8548000,-860,684,16584,100,-289,-21
8550000,-932,724,16748,112,-311,-18
8552000,-964,724,16496,129,-281,-27
8554000,-904,696,16616,93,-318,-26
8556000,-948,688,16632,104,-258,-40
8558000,-928,700,16692,96,-295,-30
8560000,-936,632,16708,109,-303,-4
8562000,-916,776,16592,118,-279,-3
8564000,-960,752,16704,124,-276,-25
8566008,-948,756,16728,86,-284,-1
8568000,-948,728,16688,102,-295,-13
8570000,-988,652,16640,112,-292,-8
8572000,-944,628,16652,136,-273,-24
8574000,-952,688,16636,130,-298,-5
8576004,-888,660,16632,97,-299,-42
8578000,-952,660,16608,130,-279,1
8580000,-944,696,16612,142,-269,5
8582000,-940,704,16656,120,-312,-1
8584000,-940,688,16664,122,-314,-44
8586004,-944,708,16756,118,-322,-28
8588000,-936,628,16668,141,-325,-24
8590000,-912,656,16652,117,-283,-8
8592000,-932,572,16824,132,-270,-34
8594000,-904,708,16736,133,-292,-39
8596000,-896,640,16728,138,-307,1
8598000,-896,676,16568,86,-291,-24
8600000,-872,696,16556,126,-289,-27
8602000,-916,720,16644,135,-311,-12
8604000,-888,704,16624,105,-300,-3
8606000,-864,772,16576,131,-289,-37
8608000,-900,700,16572,116,-303,-37
8610000,-880,792,16764,122,-270,-31
8612000,-880,748,16728,100,-294,-29
8614000,-800,768,16660,121,-303,-23
8616000,-912,732,16644,111,-310,2
8618000,-900,728,16684,87,-273,-31
8620000,-904,696,16688,121,-303,-45
8622000,-928,688,16552,137,-293,-26
8624000,-896,740,16464,83,-318,-6
8626000,-928,716,16668,109,-317,-6
8628000,-928,664,16644,121,-263,-37
8630000,-932,712,16628,111,-293,-15
8632000,-784,584,16756,145,-271,-16
8634000,-1240,948,15500,99,-379,5
8636004,-656,536,15924,75,-196,-47
8638000,-1164,652,19692,139,-275,-7
8640000,-1008,832,15720,170,-364,0
8642000,-764,592,16604,159,-279,-5
8644000,-840,852,16016,109,-214,16
8646000,-824,452,16508,89,-241,-33
8648000,-1352,1036,18132,149,-383,-12
8650000,-576,596,14952,119,-336,26
8652000,-880,836,16480,90,-196,-70
8654004,-1024,584,17500,183,-244,23
8656000,-1264,924,15896,72,-400,-59
8658000,-632,680,17052,136,-233,-31
8660000,-988,780,16968,80,-278,-1
8662000,-916,572,15992,131,-297,-15
8664000,-964,736,17192,126,-336,-11
8666000,-828,784,16560,113,-328,14
8668000,-860,656,16516,129,-225,-25
8670000,-1032,860,16440,166,-319,-35
8672000,-728,748,16220,89,-327,-4
8674000,-980,680,17164,92,-237,-26
8676000,-1004,696,16756,144,-288,-42
8678000,-912,752,16244,61,-291,-43
8680000,-692,680,16684,124,-239,2
8682000,-1012,692,17012,115,-305,-20
8684000,-940,532,16704,103,-321,-23
8686000,-912,756,16432,113,-305,-63
8688000,-804,720,16480,108,-275,25
8690000,-968,696,16952,123,-285,-34
8692000,-1060,672,16900,103,-311,-30
8694008,-804,660,16240,80,-316,-7
8696000,-936,660,16524,119,-277,-31
8698000,-1052,700,16832,108,-303,-38
8700000,-1000,756,16520,98,-332,-35
8702000,-832,660,16776,127,-296,-24
8704000,-920,700,16648,84,-269,-18
8706000,-972,692,16788,110,-309,-10
8708000,-1040,804,16864,112,-317,-33
8710000,-832,648,16504,112,-281,-8
8712000,-1000,664,16892,140,-287,-13
8714004,-984,628,16624,109,-286,-2
8716000,-888,724,16232,138,-276,-12
8718000,-912,720,16676,84,-230,-24
8720000,-1004,688,16788,111,-293,-40
8722000,-976,680,16464,148,-302,-5
8724000,-872,656,16540,136,-308,-18
8726000,-956,720,16752,117,-262,0
8728000,-972,592,16776,133,-294,-28
8730000,-900,684,16756,87,-291,-5
8732000,-848,592,16376,110,-287,-34
8734000,-916,664,16732,136,-274,5
8736000,-920,664,16788,128,-293,-7
8738000,-868,684,16512,143,-325,7
8740000,-920,724,16616,77,-283,-53
8742000,-940,680,16752,105,-271,-27
8744000,-912,664,16572,131,-317,-22
8746000,-928,636,16644,82,-296,-26
8748000,-900,652,16716,149,-305,-39
8750000,-952,756,16580,109,-299,-28
8752000,-964,680,16696,132,-270,-20
8754000,-872,652,16696,132,-295,-32
8756000,-952,672,16828,156,-330,-27
8758000,-1016,660,16740,124,-298,9
8760004,-908,672,16532,100,-317,-4
8762000,-904,668,16736,123,-279,-26
8764004,-972,644,16912,125,-308,-24
8766000,-872,632,16584,136,-323,-46
8768000,-884,588,16600,105,-314,-3
8770000,-960,676,16712,147,-271,-48
8772000,-956,704,16812,131,-301,-8
8774000,-956,664,16732,132,-292,-40
8776000,-924,716,16572,123,-334,-25
8778004,-932,620,16704,144,-284,-22
8780000,-912,596,16688,106,-304,-26
8782000,-844,732,16596,107,-298,-23
8784004,-816,740,16684,101,-320,-48
8786000,-928,684,16792,129,-294,-11
8788000,-928,648,16544,91,-333,-25
8790000,-856,720,16708,101,-323,-2
8792000,-876,728,16864,146,-262,-17
8794004,-904,764,16608,131,-304,-28
8796000,-916,824,16664,117,-283,-14
8798000,-860,700,16628,104,-298,-50
8800000,-876,704,16628,133,-291,-1
8802000,-916,676,16716,111,-291,2
8804000,-1000,720,16620,139,-311,-23
8806000,-880,736,16576,120,-307,-36
8808000,-900,696,16852,120,-320,-7
8810000,-944,684,16572,107,-288,25
8812000,-924,712,16644,103,-309,-24
8814000,-1016,732,16684,123,-295,-16
8816000,-948,748,16656,85,-287,-40
8818004,-940,700,16812,127,-286,-39
8820004,-980,660,16576,97,-301,-25
8822008,-928,716,16500,132,-297,-7
8824004,-920,660,16712,109,-300,-27
8826000,-996,728,16600,134,-264,-29
8828000,-952,756,16528,122,-270,-26
8830000,-872,700,16620,122,-278,-23
8832000,-916,740,16448,116,-293,-49
8834000,-908,740,16652,75,-262,-15
8836000,-892,760,16664,139,-303,-12
8838000,-900,740,16416,130,-322,-17
8840000,-916,792,16684,101,-290,-34
8842000,-912,776,16576,125,-311,-13
8844000,-868,748,16648,115,-295,-44
8846000,-868,788,16696,94,-287,-26
8848000,-944,820,16468,140,-319,-15
8850000,-900,816,16648,122,-278,-45
8852000,-924,760,16696,130,-301,-27
8854000,-888,756,16460,129,-319,-10
8856000,-828,776,16752,113,-287,-4
8858004,-856,764,16492,140,-274,-21
8860000,-820,740,16508,114,-317,-11
8862000,-864,784,16868,112,-284,-16
8864000,-864,708,16556,122,-271,-7
8866004,-836,760,16624,125,-301,-15
8868000,-888,700,16648,120,-300,-38
8870000,-836,800,16500,142,-297,-16
8872000,-888,728,16912,100,-273,-32
8874000,-924,720,16636,89,-290,-49
8876000,-872,700,16436,123,-273,-26
8878000,-912,736,16716,129,-270,2
8880000,-936,732,16568,106,-317,-32
8882000,-924,648,16668,113,-263,-34
8884000,-928,820,16684,92,-282,-18
8886000,-940,716,16480,110,-280,-13
8888004,-940,744,16664,122,-295,-4
8890000,-936,700,16696,122,-282,-14
8892004,-888,740,16592,110,-296,-32
8894000,-928,700,16640,116,-313,-19
8896000,-968,724,16640,127,-279,-28
8898000,-952,716,16664,117,-281,-32
8900000,-960,708,16736,107,-287,-8
8902000,-912,688,16588,121,-305,-13
8904000,-920,776,16692,131,-255,-6
8906004,-940,684,16596,100,-263,-23
8908000,-864,768,16720,100,-292,-4
8910000,-884,680,16852,114,-300,-11
8912000,-880,748,16548,116,-267,-37
8914000,-860,720,16640,126,-263,-22
8916000,-804,704,16736,100,-320,-11
8918000,-872,760,16596,118,-263,-8
8920000,-920,748,16628,108,-279,-4
8922000,-904,752,16692,88,-271,-51
8924000,-860,752,16644,100,-278,-4
8926000,-868,660,16712,92,-274,-7
8928000,-828,640,16740,121,-282,-1
8930000,-876,680,16516,106,-293,-36
8932000,-824,756,16644,99,-307,-23
8934000,-924,708,16660,118,-275,-10
8936000,-976,660,16500,99,-268,-28
8938000,-892,660,16632,79,-279,-23
8940000,-924,688,16640,132,-291,-4
8942000,-880,672,16556,115,-289,-40
8944000,-896,712,16752,121,-287,10
8946004,-928,684,16664,133,-292,5
8948004,-856,716,16632,109,-265,-25
8950008,-964,672,16732,99,-298,-10
8952004,-1016,692,16700,111,-289,12
8954000,-928,688,16588,115,-285,-30
8956000,-964,696,16688,85,-290,0
8958000,-940,712,16584,100,-303,-38
8960000,-960,688,16696,80,-284,-4
8962000,-936,620,16704,91,-290,8
8964000,-1020,672,16444,115,-280,-33
8966000,-988,704,16700,105,-289,4
8968000,-872,772,16584,137,-284,-39
8970000,-908,664,16568,130,-290,-2
8972000,-900,716,16776,113,-306,-17
8974000,-900,660,16652,125,-276,-31
8976000,-880,732,16676,77,-266,-18
8978000,-908,700,16648,94,-303,3
8980000,-944,736,16552,148,-298,-18
8982000,-872,680,16740,130,-301,-41
8984000,-888,700,16660,99,-283,-17
8986004,-900,712,16636,110,-304,-36
8988000,-888,716,16676,140,-279,-34
8990000,-872,684,16708,121,-283,-9
8992000,-912,748,16668,124,-287,-4
8994000,-920,764,16728,102,-292,-40
8996000,-912,736,16740,123,-268,-54
8998000,-900,712,16700,137,-264,-20
9000000,-972,712,16672,118,-301,-44
9002000,-932,708,16648,126,-292,-21
9004000,-908,728,16724,141,-297,-27
9006000,-872,704,16676,112,-286,-19
9008000,-952,708,16576,106,-333,-2
9010004,-932,748,16672,118,-287,-12
9012000,-904,696,16676,108,-312,-18
9014000,-884,728,16624,143,-288,-26
9016000,-900,684,16576,89,-246,-13
9018004,-936,672,16636,122,-235,-34
9020000,-980,724,16552,121,-247,-37
9022000,-1000,728,16536,107,-304,1
9024000,-904,664,16784,109,-275,-14
9026000,-932,692,16708,117,-300,12
9028000,-884,692,16688,113,-298,-19
9030000,-952,692,16604,133,-298,-3
9032000,-928,668,16728,136,-293,-21
9034000,-880,688,16660,113,-271,-15
9036000,-884,768,16660,131,-295,9
9038000,-888,740,16676,109,-304,-25
9040004,-884,760,16668,125,-296,-21
9042000,-924,732,16592,85,-301,-39
9044000,-844,688,16592,138,-324,-8
9046000,-932,712,16640,139,-338,2
9048000,-944,744,16704,116,-283,-16
9050000,-940,692,16764,99,-300,-15
9052000,-944,684,16724,127,-286,13
9054000,-828,740,16632,118,-287,0
9056000,-908,740,16532,82,-306,-27
9058000,-864,664,16672,123,-290,-13
9060000,-912,708,16608,84,-300,-8
9062000,-940,708,16684,94,-302,1
9064000,-864,716,16576,136,-274,-14
9066000,-980,688,16640,89,-294,-27
9068000,-892,700,16636,109,-304,-2
9070000,-884,716,16708,102,-271,-42
9072000,-896,756,16636,108,-296,-28
9074004,-940,756,16652,114,-294,-30
9076000,-912,684,16576,80,-266,-9
9078004,-904,740,16668,134,-272,-7
9080000,-972,700,16692,112,-328,-20
9082000,-936,656,16584,111,-287,0
9084000,-904,696,16652,105,-278,-3
9086000,-908,700,16568,108,-293,-13
9088000,-904,716,16640,130,-277,-10
9090000,-916,696,16720,102,-301,-11
9092000,-912,712,16792,143,-254,-12
9094000,-940,716,16620,127,-288,-7
9096000,-856,716,16712,109,-294,-26
9098000,-932,680,16724,132,-294,-32
9100000,-824,676,16584,133,-275,-11
9102000,-824,724,16744,159,-294,-16
9104000,-964,664,16616,116,-287,-40
9106000,-916,736,16544,75,-290,-22
9108000,-968,668,16668,135,-285,-1
9110000,-944,648,16604,113,-288,-26
9112000,-948,692,16700,99,-280,14
9114000,-932,676,16708,104,-308,-19
9116000,-816,668,16548,110,-265,18
9118000,-1052,816,16412,79,-360,-44
9120000,-744,588,16004,90,-262,-23
9122000,-1008,636,17988,137,-283,-21
9124000,-988,700,16448,116,-246,-17
9126000,-904,608,16708,110,-306,13
9128000,-892,828,16304,127,-242,-36
9130000,-876,520,16488,108,-249,-35
9132000,-1172,744,17432,122,-363,-23
9134000,-820,648,16112,155,-283,6
9136000,-952,704,16424,110,-256,-24
9138004,-952,572,17176,164,-265,-27
9140000,-1048,780,16288,102,-351,-8
9142000,-800,644,16812,126,-268,-5
9144000,-940,760,16776,114,-264,-12
9146004,-852,600,16352,121,-306,7
9148000,-936,648,16956,147,-310,-14
9150000,-920,720,16624,98,-280,-26
9152000,-904,596,16640,101,-268,-2
9154000,-952,732,16564,146,-298,-33
9156000,-892,676,16472,92,-317,-24
9158000,-940,604,16816,133,-264,-7
9160000,-948,644,16768,119,-250,-15
9162000,-936,736,16488,94,-322,-50
9164000,-824,592,16712,119,-285,7
9166000,-920,708,16868,101,-284,-19
9168004,-952,568,16708,138,-298,-10
9170000,-932,704,16608,107,-320,-26
9172000,-884,656,16564,93,-302,6
9174000,-912,724,16804,119,-278,-34
9176000,-1020,708,16660,132,-314,30
9178000,-856,692,16488,125,-303,19
9180000,-896,664,16616,121,-261,-36
9182000,-952,656,16756,107,-311,-22
9184000,-1000,756,16648,104,-298,-11
9186000,-868,684,16560,111,-258,-11
9188000,-920,700,16572,119,-290,-11
9190000,-940,676,16800,118,-324,-2
9192000,-1016,780,16812,78,-295,-50
9194000,-792,684,16544,139,-298,-19
9196000,-912,684,16900,122,-292,-28
9198000,-972,708,16660,147,-309,-17
9200000,-912,732,16504,83,-293,19
9202004,-868,708,16624,95,-270,-32
9204000,-972,668,16692,100,-299,-7
9206004,-900,680,16600,123,-289,-23
9208000,-864,736,16540,136,-291,5
9210000,-884,692,16492,115,-322,-25
9212000,-940,680,16824,125,-277,-27
9214000,-900,708,16628,110,-299,-10
9216000,-836,672,16556,114,-304,-24
9218000,-920,724,16620,147,-279,-41
9220000,-932,676,16560,122,-293,-12
9222000,-844,732,16544,92,-325,-23
9224000,-948,720,16576,132,-288,-16
9226000,-912,644,16616,154,-261,-23
9228000,-912,656,16724,137,-274,-57
9230000,-924,756,16536,129,-303,-11
9232000,-924,704,16580,113,-279,-48
9234000,-916,720,16708,102,-292,-24
9236000,-908,692,16572,122,-270,-33
9238000,-880,664,16672,125,-274,-46
9240000,-912,676,16744,120,-305,-28
9242000,-944,692,16668,123,-278,-26
9244000,-924,740,16504,118,-267,-36
9246000,-896,752,16612,91,-297,-23
9248000,-980,720,16824,124,-309,2
9250004,-952,732,16792,94,-301,-8
9252000,-888,712,16596,143,-277,-45
9254000,-836,736,16576,89,-292,-23
9256000,-884,760,16644,126,-332,-20
9258000,-912,736,16676,165,-315,-28
9260000,-876,708,16664,118,-287,-18
9262000,-940,740,16604,83,-281,-29
9264000,-860,748,16636,125,-298,-49
9266000,-888,712,16632,116,-292,-33
9268000,-900,744,16600,148,-266,-12
9270000,-916,696,16700,110,-289,-17
9272004,-920,668,16524,107,-318,-13
9274004,-904,668,16620,94,-303,-33
9276004,-904,672,16712,136,-301,5
9278000,-868,672,16640,107,-278,-1
9280000,-836,648,16592,109,-291,-36
9282004,-856,744,16728,91,-273,1
9284000,-908,692,16624,130,-290,-28
9286000,-916,676,16804,120,-263,-41
9288000,-952,688,16608,87,-302,-17
9290004,-916,652,16600,105,-280,-24
9292000,-936,680,16792,111,-316,-13
9294000,-924,704,16644,121,-289,-40
9296004,-880,680,16564,105,-286,-6
9298000,-972,704,16684,135,-291,-18
9300000,-976,732,16556,101,-294,-28
9302000,-916,728,16692,109,-300,0
9304000,-956,620,16776,137,-310,-18
9306000,-940,664,16592,103,-288,-14
9308000,-920,680,16648,152,-305,-9
9310000,-952,692,16692,99,-274,-31
9312000,-952,676,16636,127,-293,-34
9314000,-964,696,16724,93,-295,2
9316000,-1020,692,16588,85,-295,-29
9318000,-904,688,16588,124,-287,-5
9320000,-940,728,16632,139,-287,-12
9322000,-952,756,16544,136,-321,-25
9324000,-904,648,16772,144,-301,-50
9326000,-896,700,16616,90,-294,-73
9328000,-916,668,16672,100,-289,10
9330000,-864,724,16704,112,-275,-22
9332004,-936,760,16576,91,-282,-48
9334008,-932,724,16688,120,-296,-29
9336000,-868,712,16724,126,-295,-13
9338000,-860,732,16592,81,-288,16
9340000,-904,740,16676,126,-281,-47
9342000,-936,712,16576,150,-311,-36
9344000,-904,744,16728,112,-272,-24
9346000,-900,664,16700,133,-298,-18
9348000,-916,700,16536,147,-290,-13
9350000,-944,740,16704,132,-315,-34
9352000,-960,692,16788,121,-296,-17
9354000,-996,660,16584,109,-272,-4
9356000,-888,668,16676,125,-274,-9
9358000,-964,640,16592,77,-318,-6
9360000,-972,712,16696,104,-295,-21
9362004,-952,724,16516,119,-294,-36
9364000,-980,704,16656,79,-245,-6
9366000,-988,740,16628,126,-306,-22
9368000,-924,744,16676,112,-349,-9
9370000,-900,636,16644,117,-282,-20
9372000,-928,700,16652,115,-276,-20
9374000,-932,692,16684,129,-249,-29
9376000,-912,716,16532,124,-330,-1
9378004,-968,732,16648,126,-313,-54
9380000,-932,660,16576,90,-296,-7
9382000,-964,692,16432,111,-292,-47
9384000,-892,672,16648,112,-305,2
9386000,-892,728,16640,108,-272,-7
9388000,-932,764,16652,75,-312,-29
9390000,-892,748,16608,102,-348,-28
9392000,-920,728,16556,120,-271,-29
9394000,-928,812,16704,142,-326,-13
9396000,-908,728,16664,110,-296,1
9398000,-944,752,16544,96,-270,-30
9400004,-932,724,16624,117,-311,-21
9402004,-952,720,16680,134,-259,-38
9404004,-900,704,16676,137,-284,-14
9406000,-916,708,16580,104,-287,2
9408000,-916,696,16600,127,-305,-9
9410004,-944,644,16560,98,-295,-25
9412000,-984,712,16780,118,-290,-12
9414000,-892,704,16636,127,-270,-12
9416000,-964,656,16680,133,-301,-4
9418004,-944,740,16668,110,-280,-26
9420000,-916,728,16708,104,-261,6
9422000,-920,704,16604,90,-297,-45
9424000,-904,700,16700,153,-309,-2
9426000,-896,644,16680,111,-292,0
9428000,-916,668,16692,149,-302,-24
9430000,-888,696,16564,84,-290,11
9432000,-956,624,16704,150,-284,-11
9434000,-940,712,16620,114,-324,-4
9436000,-920,684,16684,131,-279,-36
9438000,-904,640,16724,125,-298,-22
9440000,-924,708,16560,79,-305,-6
9442000,-892,760,16568,110,-273,-2
9444000,-900,728,16680,111,-299,-16
9446000,-904,652,16608,114,-291,-43
9448000,-912,720,16736,81,-289,-24
9450000,-944,660,16596,119,-309,-15
9452000,-920,688,16656,110,-280,-54
9454000,-960,736,16628,132,-248,-24
9456000,-816,716,16640,121,-288,-12
9458000,-856,716,16632,84,-288,-16
9460004,-896,708,16748,134,-298,-21
9462008,-924,744,16696,99,-307,-34
9464000,-860,680,16696,139,-320,-16
9466000,-928,696,16728,126,-325,-4
9468000,-888,688,16672,58,-338,-16
9470000,-900,684,16572,117,-307,-27
9472000,-924,688,16612,107,-305,-15
9474000,-1004,684,16648,95,-286,-38
9476000,-956,680,16616,124,-273,-23
9478000,-920,632,16636,135,-293,-45
9480000,-1020,672,16760,110,-322,-15
9482000,-1016,792,16828,112,-289,-14
9484000,-736,608,15332,117,-308,-27
9486000,-964,716,17764,135,-240,-22
9488000,-968,612,16900,141,-276,8
9490000,-976,752,16588,110,-328,-1
9492000,-852,692,16836,155,-289,-14
9494000,-880,764,15992,74,-263,-12
9496000,-1044,596,17456,129,-261,-1
9498004,-1032,712,16652,89,-368,-2
9500000,-776,648,15856,117,-257,-42
9502000,-832,668,17308,102,-266,1
9504000,-1020,780,16176,139,-294,-27
9506000,-872,592,16748,128,-284,-31
9508000,-908,748,16924,138,-276,-14
9510000,-868,700,16284,85,-290,-10
9512000,-940,696,16864,128,-320,0
9514000,-756,652,16684,115,-325,4
9516000,-888,696,16604,128,-270,-18
9518000,-932,624,16680,132,-294,-19
9520000,-936,764,16436,143,-337,-18
9522000,-764,744,16672,98,-254,-17
9524000,-880,624,16840,100,-268,-36
9526000,-976,724,16604,108,-296,3
9528000,-852,716,16616,136,-285,-34
9530000,-988,712,16888,137,-260,-47
9532004,-912,676,16608,133,-328,-16
9534000,-868,688,16516,112,-304,-3
9536000,-856,748,16512,102,-274,-27
9538000,-944,736,16748,126,-287,-12
9540000,-908,692,16736,156,-287,-33
9542000,-972,704,16680,149,-341,-44
9544000,-856,668,16420,111,-240,-8
9546000,-976,748,16852,92,-271,-18
9548000,-996,656,16496,100,-285,-34
9550000,-932,712,16568,125,-328,13
9552004,-852,652,16688,148,-280,-6
9554000,-944,692,16772,121,-323,-9
9556000,-932,772,16824,117,-298,-21
9558000,-896,704,16696,114,-309,-25
9560000,-916,708,16644,106,-290,-14
9562000,-908,724,16776,142,-290,-27
9564000,-872,772,16484,109,-312,-40
9566000,-848,608,16656,97,-292,1
9568000,-952,756,16792,105,-249,3
9570000,-964,660,16548,102,-289,-33
9572000,-888,740,16552,114,-290,-42
9574000,-896,704,16680,121,-249,-17
9576000,-916,696,16720,129,-270,-30
9578000,-956,684,16712,100,-332,-20
9580000,-900,708,16696,125,-327,13
9582000,-840,680,16652,139,-289,-7
9584000,-884,696,16660,126,-287,12
9586000,-916,752,16712,144,-278,3
9588004,-900,680,16504,135,-307,-35
9590008,-880,732,16676,106,-257,1
9592000,-980,692,16724,132,-296,-48
9594000,-904,704,16600,121,-298,-17
9596000,-896,660,16580,99,-304,-16
9598000,-944,728,16624,110,-271,13
9600000,-924,716,16648,117,-300,-10
9602000,-940,724,16820,127,-274,6
9604000,-964,668,16576,112,-290,5
9606000,-920,704,16676,102,-268,-36
9608000,-916,744,16620,106,-290,-17
9610000,-848,684,16532,126,-322,-26
9612000,-888,648,16784,107,-277,-11
9614000,-928,636,16688,110,-289,2
9616000,-952,732,16648,121,-343,-29
9618000,-860,640,16644,120,-269,-36
9620004,-968,676,16644,96,-288,-15
9622000,-956,668,16740,133,-266,-7
9624000,-872,672,16632,103,-312,-12
9626000,-856,720,16680,126,-241,-29
9628000,-912,692,16724,123,-311,-41
9630000,-908,692,16712,128,-288,-10
9632000,-856,728,16644,90,-310,-15
9634000,-852,708,16628,113,-278,-20
9636000,-968,740,16544,114,-267,-5
9638000,-812,680,16560,107,-314,-35
9640000,-852,676,16696,131,-266,-19
9642000,-904,672,16756,103,-317,-18
9644000,-888,628,16712,108,-315,-43
9646000,-1004,756,16692,118,-270,0
9648000,-900,704,16684,103,-299,7
9650000,-856,640,16788,121,-286,-65
