micros,ax,ay,az,gx,gy,gz
3806000,-776,704,16728,151,-299,-38
3808004,-756,728,16628,116,-291,-38
3810000,-844,736,16748,134,-290,-22
3812000,-768,804,16656,102,-282,-6
3814000,-728,764,16584,115,-276,-67
3816000,-744,752,16556,159,-295,-25
3818000,-768,712,16584,75,-265,-7
3820000,-784,820,16564,131,-296,-18
3822000,-788,716,16712,137,-285,2
3824000,-748,740,16704,110,-274,-43
3826000,-724,824,16736,106,-279,-14
3828000,-744,752,16732,124,-294,-9
3830000,-720,752,16656,89,-294,0
3832000,-740,756,16684,145,-288,-1
3834000,-792,696,16624,115,-305,-1
3836000,-824,672,16652,94,-302,-13
3838004,-816,720,16664,93,-277,-5
3840000,-784,720,16624,110,-287,-1
3842000,-748,704,16676,108,-279,-45
3844000,-724,704,16548,90,-284,-6
3846000,-788,760,16756,109,-276,-40
3848000,-732,700,16692,123,-306,-9
3850000,-784,768,16776,104,-289,-29
3852000,-792,804,16688,113,-275,-23
3854000,-796,736,16736,80,-263,-14
3856000,-812,808,16820,125,-284,-18
3858000,-724,740,16696,142,-294,6
3860000,-744,792,16724,126,-325,4
3862000,-736,736,16680,122,-277,-53
3864000,-780,740,16632,79,-308,-17
3866000,-700,728,16628,130,-295,-28
3868004,-788,740,16528,130,-272,-38
3870000,-748,736,16644,127,-340,7
3872000,-788,748,16644,130,-284,-35
3874000,-696,736,16720,91,-284,-10
3876000,-760,700,16660,93,-306,-27
3878004,-772,756,16684,113,-307,-39
3880000,-792,724,16656,120,-289,-53
3882000,-752,784,16624,111,-267,-18
3884000,-748,684,16552,113,-298,-34
3886000,-784,772,16764,123,-278,-10
3888000,-720,772,16620,116,-235,-11
3890000,-752,708,16724,95,-299,14
3892000,-780,688,16688,136,-287,-11
3894000,-736,820,16680,120,-282,-24
3896004,-840,756,16664,90,-309,-29
3898000,-700,716,16636,115,-268,13
3900000,-724,712,16752,98,-274,-7
3902000,-824,812,16648,117,-291,-8
3904000,-768,720,16684,133,-277,-49
3906000,-824,768,16676,129,-289,-9
3908000,-772,796,16632,130,-272,-12
3910000,-780,760,16660,121,-290,-4
3912000,-704,748,16696,118,-278,-19
3914000,-824,788,16732,99,-271,-24
3916000,-720,752,16696,111,-311,-19
3918000,-772,764,16608,147,-261,-9
3920000,-712,748,16608,125,-278,-8
3922000,-776,728,16664,129,-264,25
3924000,-704,740,16672,117,-289,-21
3926000,-756,744,16644,124,-284,-24
3928000,-784,776,16784,122,-282,-10
3930000,-740,756,16736,118,-288,14
3932000,-824,740,16624,125,-305,0
3934000,-788,728,16680,142,-295,-18
3936004,-792,772,16512,91,-281,-34
3938000,-720,768,16684,108,-299,-16
3940000,-720,764,16664,138,-286,-5
3942000,-784,704,16704,126,-274,-2
3944000,-824,696,16628,117,-286,-17
3946000,-728,776,16724,107,-303,-5
3948000,-776,776,16684,120,-291,-33
3950000,-804,792,16704,108,-284,-15
3952000,-760,724,16720,177,-313,-9
3954000,-736,792,16656,78,-295,-39
3956000,-736,776,16584,92,-280,1
3958000,-780,708,16544,101,-300,-10
3960000,-760,720,16628,119,-275,-7
3962000,-776,768,16692,148,-301,-18
3964000,-748,760,16560,134,-280,-25
3966004,-724,748,16640,95,-281,2
3968004,-748,740,16640,91,-307,-22
3970004,-804,768,16744,149,-291,-15
3972000,-780,752,16792,90,-300,-18
3974000,-748,760,16632,115,-288,0
3976000,-744,732,16664,95,-279,-25
3978000,-828,728,16624,131,-265,2
3980000,-708,812,16684,140,-311,-32
3982000,-732,736,16608,147,-275,-21
3984000,-716,748,16540,113,-271,-9
3986000,-764,792,16632,131,-298,-26
3988000,-728,736,16680,106,-295,3
3990000,-816,724,16652,127,-298,-6
3992004,-796,760,16568,138,-295,-11
3994000,-760,716,16724,102,-306,-27
3996004,-744,736,16780,113,-282,-42
3998000,-808,772,16660,124,-322,-31
4000000,-756,692,16736,152,-323,-5
4002000,-740,776,16708,115,-304,-23
4004004,-728,764,16704,119,-278,-29
4006000,-788,788,16648,116,-286,-14
4008000,-744,760,16536,74,-295,-44
4010000,-768,724,16668,114,-316,6
4012000,-776,732,16576,103,-277,-37
4014000,-684,768,16632,106,-291,-1
4016000,-752,748,16756,99,-284,-16
4018000,-768,776,16700,103,-280,-7
4020000,-800,732,16588,128,-277,-7
4022000,-704,704,16720,82,-290,-22
4024000,-716,700,16692,120,-299,-25
4026000,-808,780,16696,97,-300,-4
4028000,-788,728,16640,85,-295,2
4030000,-812,832,16724,125,-289,-16
4032004,-712,760,16620,81,-310,-28
4034000,-744,736,16584,111,-297,-14
4036000,-792,756,16684,139,-273,-28
4038004,-824,756,16672,119,-289,-37
4040000,-828,736,16724,110,-314,-19
4042000,-684,788,16552,105,-285,-29
4044000,-776,792,16620,114,-291,-13
4046000,-764,780,16596,138,-298,-28
4048000,-776,776,16716,116,-305,-39
4050000,-732,736,16628,121,-257,-26
4052000,-764,772,16728,126,-283,-11
4054000,-768,784,16712,125,-350,8
4056000,-804,732,16668,100,-249,-24
4058000,-812,744,16640,112,-287,-41
4060000,-748,740,16664,95,-318,-47
4062000,-780,748,16724,95,-302,-5
4064000,-740,708,16608,86,-307,-36
4066000,-796,788,16664,114,-294,-8
4068000,-748,708,16636,112,-294,-7
4070004,-756,788,16688,82,-295,-12
4072004,-756,732,16620,100,-302,-16
4074000,-828,748,16668,107,-309,-8
4076000,-788,732,16696,131,-264,-6
4078000,-836,764,16596,123,-285,-6
4080000,-812,796,16680,125,-279,-35
4082000,-836,740,16620,108,-308,7
4084000,-732,748,16656,121,-282,-19
4086000,-748,736,16804,96,-286,-19
4088000,-788,724,16664,119,-276,-10
4090000,-772,788,16616,130,-281,-64
4092000,-832,720,16708,89,-286,-39
4094000,-728,704,16608,136,-310,2
4096000,-824,764,16620,144,-283,-34
4098000,-768,768,16636,120,-297,-21
4100000,-792,776,16692,127,-277,-4
4102000,-804,708,16616,127,-255,-7
4104000,-788,784,16772,112,-318,8
4106000,-724,744,16704,101,-295,-14
4108000,-700,776,16644,96,-280,-14
4110000,-736,716,16740,99,-273,7
4112000,-776,728,16700,128,-253,-5
4114000,-796,764,16708,92,-271,-20
4116000,-760,716,16772,109,-296,-16
4118000,-728,704,16612,116,-299,-9
4120004,-700,848,16580,112,-315,4
4122000,-700,780,16620,98,-299,-30
4124004,-780,744,16640,124,-294,-48
4126000,-760,768,16560,138,-315,-7
4128000,-756,752,16640,134,-291,2
4130000,-764,768,16652,125,-295,-24
4132000,-788,732,16556,118,-302,-52
4134004,-716,764,16644,93,-273,-18
4136000,-840,688,16704,112,-291,-7
4138000,-748,740,16692,117,-322,-56
4140000,-744,720,16700,109,-282,-24
4142000,-756,636,16696,117,-289,-29
4144000,-708,760,16636,107,-296,12
4146000,-744,728,16740,119,-264,13
4148000,-728,728,16684,139,-288,-47
4150000,-768,744,16624,117,-297,-41
4152000,-744,716,16668,84,-280,27
4154000,-820,764,16608,133,-302,-5
4156000,-688,732,16664,107,-310,-29
4158000,-752,820,16736,119,-262,-14
4160000,-776,736,16632,92,-257,-15
4162000,-752,736,16588,146,-306,0
4164000,-764,792,16692,122,-278,-18
4166000,-800,756,16640,132,-278,3
4168000,-768,732,16668,116,-277,-8
4170000,-732,748,16672,107,-269,-59
4172000,-760,804,16724,80,-294,-6
4174000,-724,756,16640,126,-308,3
4176000,-764,780,16644,83,-297,8
4178000,-720,780,16680,120,-287,-2
4180000,-752,832,16716,89,-276,-29
4182000,-812,716,16708,112,-325,-31
4184000,-776,728,16656,134,-291,-29
4186000,-756,724,16632,91,-262,-1
4188000,-724,716,16640,120,-234,-11
4190000,-720,784,16696,91,-277,-19
4192000,-724,728,16648,148,-290,-19
4194000,-776,768,16572,103,-268,-30
4196000,-756,800,16640,138,-282,-33
4198000,-744,736,16684,116,-342,-3
4200004,-812,728,16688,134,-266,5
4202000,-748,764,16704,90,-285,-40
4204000,-760,736,16684,105,-310,-21
4206000,-800,648,16688,118,-291,-34
4208000,-756,768,16696,114,-274,-2
4210000,-784,780,16712,133,-312,-16
4212000,-756,780,16492,123,-304,-30
4214000,-772,688,16660,89,-285,1
4216000,-812,704,16648,123,-316,-51
4218000,-744,760,16572,99,-291,-25
4220000,-788,780,16688,105,-270,-14
4222000,-768,792,16644,100,-307,-31
4224000,-812,732,16572,98,-329,-28
4226000,-696,740,16624,98,-300,-28
4228000,-684,736,16788,114,-326,-14
4230000,-784,772,16796,140,-302,-25
4232000,-764,776,16652,126,-309,-2
4234000,-732,776,16672,116,-289,-14
4236000,-752,748,16724,122,-299,-2
4238000,-772,728,16704,119,-294,-8
4240000,-816,744,16652,143,-274,8
4242000,-752,736,16608,116,-266,-41
4244000,-776,760,16640,139,-298,-19
4246000,-772,664,16532,134,-290,-31
4248004,-752,720,16644,70,-281,-3
4250000,-764,756,16664,111,-271,7
4252004,-752,700,16596,132,-291,-12
4254000,-772,664,16708,143,-266,4
4256000,-752,772,16716,110,-268,-9
4258000,-764,688,16712,77,-250,3
4260000,-812,732,16764,134,-318,-21
4262004,-764,796,16688,78,-303,-2
4264000,-780,800,16708,112,-260,-40
4266000,-776,744,16604,101,-279,-28
4268000,-736,756,16732,110,-288,-38
4270000,-816,788,16636,109,-259,8
4272000,-764,800,16636,109,-280,-54
4274000,-708,752,16656,61,-318,-40
4276000,-736,764,16680,121,-270,-8
4278000,-744,752,16608,99,-303,-5
4280004,-696,756,16700,123,-275,18
4282000,-828,800,16640,82,-283,-37
4284000,-744,804,16712,112,-300,-1
4286000,-772,780,16616,135,-267,-22
4288000,-732,692,16588,99,-283,-35
4290000,-760,708,16592,104,-292,-7
4292000,-804,728,16712,107,-256,-6
4294000,-820,780,16652,102,-307,-12
4296000,-776,764,16648,90,-296,-23
4298000,-772,744,16480,108,-273,-8
4300004,-724,736,16548,122,-303,-18
4302000,-740,776,16644,134,-300,-17
4304000,-744,768,16764,118,-308,3
4306000,-768,724,16736,119,-317,-26
4308004,-744,780,16688,113,-251,-31
4310000,-788,740,16620,117,-307,4
4312000,-800,708,16692,79,-333,-31
4314000,-776,756,16620,140,-248,-11
4316000,-724,724,16636,117,-294,-23
4318000,-736,688,16664,134,-275,-57
4320000,-808,744,16688,122,-297,-28
4322000,-756,684,16656,137,-281,-17
4324000,-784,780,16788,116,-268,-6
4326000,-748,744,16692,128,-311,-3
4328004,-768,744,16660,122,-267,-9
4330000,-788,744,16640,115,-302,-17
4332000,-768,824,16648,122,-292,-16
4334000,-804,728,16568,142,-302,-7
4336000,-756,756,16740,111,-274,-12
4338000,-756,788,16696,100,-286,-14
4340000,-784,668,16700,140,-286,-23
4342000,-780,816,16628,96,-292,-39
4344000,-792,772,16680,92,-287,-22
4346000,-736,744,16616,141,-291,-5
4348000,-868,736,16628,136,-297,-11
4350004,-772,812,16756,121,-306,0
4352000,-748,728,16700,110,-292,0
4354000,-776,756,16664,80,-302,-10
4356000,-724,780,16656,108,-267,-7
4358000,-744,728,16672,102,-305,-36
4360000,-760,720,16660,107,-300,-13
4362000,-740,688,16696,123,-301,-30
4364000,-772,732,16612,120,-280,-17
4366000,-828,772,16608,118,-305,-42
4368000,-732,760,16620,114,-296,-28
4370000,-816,772,16648,101,-288,-19
4372000,-752,776,16612,109,-317,-11
4374000,-752,716,16672,98,-281,-19
4376000,-768,752,16736,122,-284,-22
4378000,-756,744,16644,99,-277,-25
4380004,-784,760,16660,117,-307,-20
4382000,-740,744,16588,118,-288,-25
4384000,-744,776,16716,100,-253,8
4386000,-808,760,16640,114,-305,-33
4388000,-788,776,16620,102,-284,-15
4390004,-788,720,16620,131,-271,-24
4392000,-744,744,16648,89,-265,-72
4394000,-740,744,16660,141,-304,-14
4396000,-756,728,16636,120,-295,-30
4398000,-776,736,16744,119,-270,3
4400000,-792,812,16736,108,-288,-9
4402000,-768,732,16604,111,-262,-12
4404000,-744,764,16612,138,-281,5
4406000,-760,760,16652,139,-310,5
4408004,-764,668,16692,81,-280,-22
4410000,-720,700,16708,89,-280,5
4412000,-768,768,16672,97,-320,-22
4414000,-756,712,16628,88,-285,9
4416000,-712,748,16620,125,-270,0
4418000,-780,708,16712,122,-290,-30
4420000,-748,772,16532,118,-330,-21
4422000,-776,716,16676,138,-290,-46
4424000,-828,688,16736,107,-271,-35
4426000,-760,716,16724,116,-276,1
4428000,-776,764,16724,82,-316,-17
4430000,-764,748,16812,134,-284,-40
4432000,-696,704,16696,121,-308,-45
4434000,-760,792,16740,124,-313,-21
4436000,-752,776,16752,121,-276,-10
4438000,-812,748,16588,130,-280,-30
4440000,-744,800,16720,107,-285,-1
4442000,-788,816,16644,110,-304,-20
4444000,-828,832,16680,145,-292,-20
4446000,-800,800,16688,126,-266,-1
4448004,-768,748,16708,92,-279,-16
4450000,-764,748,16684,116,-280,9
4452000,-764,728,16712,136,-266,-26
4454000,-708,756,16700,117,-265,-20
4456000,-732,792,16716,153,-282,-5
4458000,-728,784,16760,121,-284,5
4460000,-832,704,16744,95,-275,-15
4462000,-740,772,16628,107,-315,-21
4464000,-748,772,16568,161,-270,7
4466000,-756,780,16692,125,-265,-42
4468000,-768,760,16624,119,-286,-4
4470000,-768,752,16796,84,-301,-60
4472000,-740,720,16616,134,-271,-12
4474000,-740,728,16600,106,-338,-15
4476000,-768,672,16620,119,-304,-35
4478004,-752,708,16648,128,-283,-26
4480000,-776,704,16668,125,-328,35
4482000,-796,712,16640,90,-269,-12
4484000,-812,772,16632,114,-298,-40
4486000,-768,800,16608,140,-289,-13
4488000,-764,724,16680,120,-264,-45
4490000,-776,784,16580,115,-272,-41
4492000,-780,784,16672,118,-290,-5
4494000,-748,680,16696,97,-264,-45
4496000,-760,724,16644,136,-292,-10
4498000,-760,800,16668,117,-292,30
4500000,-672,752,16636,150,-283,-28
4502000,-752,784,16724,114,-281,-28
4504000,-720,736,16676,119,-296,-26
4506000,-796,776,16632,60,-288,-33
4508004,-712,732,16664,145,-263,8
4510000,-760,816,16616,116,-276,-47
4512000,-772,744,16660,104,-277,2
4514000,-760,788,16668,121,-269,-31
4516000,-772,792,16748,107,-315,-23
4518004,-760,756,16764,135,-302,8
4520000,-728,800,16772,112,-287,-27
4522000,-748,780,16820,142,-305,0
4524000,-724,760,16764,108,-281,-13
4526000,-720,736,16736,122,-293,-16
4528000,-764,736,16616,125,-295,-2
4530000,-752,792,16620,118,-282,-19
4532000,-740,780,16756,88,-250,-43
4534000,-788,724,16672,99,-281,-11
4536000,-792,768,16652,134,-275,-23
4538000,-800,748,16772,127,-273,-52
4540000,-752,740,16612,114,-273,-24
4542000,-724,724,16628,84,-280,-16
4544000,-788,776,16720,97,-277,-30
4546000,-732,748,16664,144,-321,-42
4548000,-760,768,16572,142,-301,15
4550000,-744,664,16572,107,-297,-29
4552000,-736,676,16628,90,-295,-10
4554000,-768,740,16776,121,-275,-26
4556000,-744,732,16656,142,-315,-6
4558000,-760,756,16612,127,-298,-14
4560000,-708,776,16664,108,-304,-2
4562000,-716,760,16684,158,-297,6
4564000,-796,780,16624,97,-301,-23
4566000,-772,724,16644,90,-282,-41
4568000,-736,724,16688,78,-305,15
4570000,-748,784,16672,118,-323,3
4572000,-824,796,16588,123,-283,-46
4574000,-812,728,16684,120,-267,3
4576000,-756,740,16664,92,-298,-17
4578000,-784,772,16644,135,-300,-41
4580000,-768,724,16680,107,-276,7
4582000,-764,684,16620,125,-285,-6
4584004,-756,716,16672,124,-316,-26
4586000,-760,736,16732,112,-294,17
4588000,-844,772,16696,153,-321,-6
4590000,-808,716,16668,102,-302,-27
4592000,-844,728,16624,107,-278,-18
4594000,-748,748,16664,111,-285,-32
4596000,-816,772,16564,89,-308,-31
4598000,-728,708,16652,115,-283,40
4600000,-764,748,16656,122,-289,-17
4602000,-768,700,16664,114,-280,-37
4604000,-768,736,16740,101,-306,2
4606000,-708,792,16684,123,-303,-25
4608000,-728,732,16712,135,-279,-1
4610000,-716,780,16772,115,-355,-32
4612000,-728,768,16644,144,-268,-9
4614000,-740,748,16664,91,-297,-16
4616000,-764,748,16728,159,-253,-1
4618000,-792,684,16684,123,-288,-5
4620000,-748,752,16732,122,-281,-20
4622000,-680,804,16620,79,-281,-54
4624000,-732,728,16644,120,-276,-47
4626000,-752,700,16604,123,-302,-31
4628000,-744,764,16620,116,-335,-24
4630000,-788,748,16676,115,-318,-22
4632004,-764,780,16580,104,-286,1
4634000,-828,708,16632,133,-280,-11
4636004,-796,780,16612,106,-299,-15
4638000,-740,704,16688,140,-294,-13
4640000,-724,760,16628,120,-288,-15
4642000,-788,728,16716,119,-259,-32
4644000,-736,732,16680,102,-297,-32
4646004,-756,792,16708,98,-259,-10
4648000,-728,732,16736,124,-299,5
4650000,-724,732,16716,91,-330,-20
4652000,-784,752,16732,119,-277,-18
4654000,-804,788,16700,99,-297,-22
4656000,-764,812,16660,63,-287,-25
4658000,-788,768,16708,134,-298,-15
4660000,-660,772,16648,109,-310,-23
4662000,-724,692,16692,108,-284,-57
4664000,-728,748,16624,128,-308,-8
4666000,-764,744,16584,131,-272,-21
4668000,-732,784,16680,133,-274,-12
4670000,-752,752,16700,110,-298,-35
4672000,-780,812,16716,52,-288,-30
4674000,-760,792,16688,116,-289,-8
4676000,-808,836,16564,134,-322,-25
4678000,-756,752,16656,95,-291,-17
4680000,-704,704,16664,124,-264,-44
4682000,-784,740,16580,137,-286,-17
4684000,-740,820,16628,108,-277,-1
4686000,-776,736,16644,121,-253,-10
4688000,-752,708,16612,115,-301,-16
4690000,-832,764,16564,99,-288,-1
4692000,-812,688,16588,117,-270,-10
4694000,-744,744,16808,127,-281,-16
4696000,-748,772,16712,101,-275,-14
4698000,-756,772,16660,114,-326,-9
4700000,-772,716,16648,107,-317,-20
4702000,-812,728,16672,92,-248,-5
4704000,-740,756,16656,122,-265,-32
4706000,-796,780,16736,108,-287,5
4708000,-848,772,16696,93,-318,2
4710000,-796,804,16672,100,-295,-37
4712000,-808,716,16704,101,-273,-23
4714004,-720,716,16580,111,-292,-6
4716000,-716,776,16732,114,-281,-34
4718000,-708,728,16636,119,-288,-5
4720000,-776,764,16652,125,-309,-41
4722000,-720,692,16640,110,-288,-31
4724000,-796,752,16644,139,-296,-32
4726000,-776,744,16764,117,-270,-22
4728000,-784,788,16604,118,-319,16
4730000,-780,692,16764,95,-270,-28
4732000,-760,772,16664,89,-300,-31
4734000,-800,680,16684,111,-283,24
4736000,-724,824,16664,125,-260,-5
4738000,-740,736,16664,81,-284,-7
4740000,-840,704,16664,133,-289,-26
4742000,-736,768,16672,102,-277,-12
4744000,-800,736,16616,125,-266,-32
4746000,-776,740,16676,96,-279,-18
4748000,-768,780,16688,106,-275,-20
4750000,-788,744,16616,137,-284,-36
4752000,-748,760,16660,118,-295,-2
4754000,-736,748,16724,105,-318,-2
4756000,-752,720,16680,140,-240,-36
4758000,-716,756,16668,106,-278,-26
4760004,-772,748,16660,123,-286,-2
4762000,-744,732,16780,124,-296,-22
4764004,-768,828,16640,126,-304,-42
4766000,-756,764,16624,122,-263,-51
4768000,-744,696,16588,96,-301,-45
4770000,-728,740,16616,140,-292,-19
4772000,-788,724,16652,91,-264,28
4774004,-724,748,16760,104,-292,-18
4776000,-716,768,16656,112,-313,-15
4778000,-736,756,16644,103,-288,-37
4780000,-784,732,16600,160,-295,9
4782000,-784,744,16636,109,-316,-17
4784000,-752,772,16740,108,-308,-19
4786000,-788,752,16736,119,-313,-8
4788000,-764,800,16580,127,-277,-26
4790000,-740,736,16524,114,-278,-14
4792000,-736,784,16712,120,-309,-19
4794000,-792,768,16652,95,-310,7
4796000,-784,776,16576,112,-264,-11
4798000,-756,752,16644,122,-294,-22
4800000,-748,748,16672,124,-276,29
4802000,-776,772,16752,93,-281,-25
4804000,-756,744,16708,115,-280,-25
4806000,-796,732,16724,104,-292,-28
4808000,-784,712,16584,134,-260,-24
4810000,-748,704,16668,71,-302,-58
4812000,-788,732,16644,110,-284,-13
4814000,-792,756,16604,122,-284,11
4816000,-820,780,16552,111,-286,-41
4818000,-796,780,16668,110,-292,-26
4820000,-756,752,16572,124,-269,-12
4822000,-740,740,16648,103,-277,-4
4824000,-756,780,16628,121,-316,-36
4826000,-752,700,16624,110,-309,-36
4828000,-748,764,16668,72,-301,-8
4830000,-788,736,16604,137,-260,-33
4832000,-712,752,16620,106,-297,-1
4834000,-764,704,16708,89,-281,-41
4836000,-796,748,16664,120,-292,-39
4838000,-720,800,16688,121,-300,-30
4840000,-748,796,16652,120,-291,43
4842000,-800,720,16580,107,-280,-38
4844000,-760,780,16720,137,-267,-21
4846000,-760,796,16700,140,-293,1
4848000,-756,740,16668,128,-276,-27
4850000,-772,720,16696,111,-318,-27
4852000,-764,752,16668,112,-269,-16
4854000,-756,736,16732,117,-265,14
4856000,-740,724,16668,118,-289,-22
4858000,-848,772,16644,113,-301,-16
4860000,-720,792,16656,97,-289,-9
4862004,-700,776,16604,137,-289,5
4864000,-800,680,16664,152,-307,10
4866000,-764,764,16632,107,-280,-25
4868000,-784,708,16736,107,-294,-10
4870000,-832,720,16624,86,-300,-11
4872000,-856,732,16652,123,-294,-33
4874000,-740,716,16672,126,-297,-22
4876000,-732,744,16740,120,-299,-33
4878000,-720,780,16652,109,-307,-15
4880000,-736,780,16616,91,-300,21
4882000,-744,760,16556,132,-304,-7
4884000,-736,744,16732,120,-332,-10
4886000,-748,708,16620,122,-298,-20
4888000,-732,688,16656,140,-267,1
4890000,-756,688,16640,112,-278,-22
4892004,-724,716,16656,128,-301,-42
4894000,-696,740,16640,107,-297,-9
4896000,-808,740,16660,163,-311,-31
4898000,-768,760,16680,132,-303,-25
4900000,-748,728,16656,108,-286,-32
4902000,-756,716,16624,127,-267,-41
4904000,-736,696,16628,126,-283,-11
4906000,-820,684,16740,108,-270,-6
4908000,-744,824,16696,158,-303,-43
4910000,-740,708,16616,108,-287,-19
4912000,-768,728,16624,122,-291,-7
4914000,-756,740,16656,141,-280,-26
4916000,-764,732,16696,173,-323,-12
4918000,-752,684,16660,93,-305,-35
4920000,-768,816,16748,129,-287,-30
4922000,-700,772,16576,119,-264,-20
4924000,-760,736,16652,105,-292,23
4926000,-744,748,16716,126,-289,-13
4928000,-776,768,16716,121,-290,-13
4930000,-812,776,16708,131,-309,-2
4932000,-760,712,16720,114,-294,-30
4934000,-796,780,16644,102,-304,-18
4936000,-784,692,16692,103,-327,-31
4938000,-780,736,16688,141,-290,-13
4940000,-752,768,16652,126,-281,-15
4942000,-772,772,16648,115,-279,-24
4944000,-792,740,16616,117,-283,-26
4946000,-800,776,16672,89,-275,-25
4948000,-796,752,16744,119,-300,9
4950000,-784,752,16672,136,-296,-9
4952000,-772,716,16656,113,-285,-33
4954000,-736,764,16564,113,-286,-15
4956000,-760,704,16792,121,-270,-8
4958000,-800,704,16688,125,-286,-20
4960004,-728,756,16604,130,-298,-31
4962004,-768,732,16712,122,-286,-8
4964000,-740,772,16576,130,-297,-3
4966000,-796,696,16668,128,-300,-25
4968004,-756,732,16636,135,-253,6
4970000,-772,740,16608,117,-293,14
4972000,-808,736,16700,140,-289,-11
4974000,-716,768,16604,125,-269,-29
4976000,-804,728,16724,103,-300,-13
4978000,-768,716,16748,100,-272,-12
4980000,-796,748,16648,120,-285,-40
4982000,-776,784,16660,125,-302,-31
4984000,-788,720,16664,102,-302,23
4986000,-700,732,16624,118,-284,-16
4988000,-760,796,16672,103,-265,-7
4990000,-736,768,16684,118,-290,-16
4992000,-752,792,16576,123,-324,-24
4994000,-784,820,16684,127,-285,-26
4996000,-708,768,16660,110,-294,-5
4998000,-840,764,16624,109,-279,-27
5000000,-756,712,16644,117,-281,-22
5002000,-796,716,16632,101,-325,-15
5004000,-780,744,16688,103,-310,20
5006000,-784,812,16676,110,-300,-30
5008000,-780,752,16744,78,-271,-6
5010000,-808,800,16660,104,-298,-31
5012000,-816,816,16736,108,-301,-16
5014000,-792,728,16648,106,-267,-6
5016004,-764,748,16772,108,-284,7
5018000,-760,780,16584,92,-303,-45
5020004,-724,720,16588,139,-299,-28
5022000,-788,768,16728,77,-278,3
5024000,-788,700,16592,106,-326,-43
5026000,-708,740,16704,134,-304,-9
5028000,-812,764,16664,118,-267,-12
5030004,-796,712,16656,95,-297,-33
5032000,-736,808,16620,146,-298,-27
5034000,-796,744,16668,118,-279,-26
5036000,-772,728,16672,139,-332,-29
5038000,-772,764,16640,133,-279,-37
5040000,-800,776,16716,39,-275,-6
5042000,-732,724,16616,118,-302,-9
5044000,-812,780,16652,128,-298,-16
5046000,-772,768,16616,111,-286,-13
5048004,-716,728,16724,118,-258,-7
5050000,-760,752,16636,125,-319,25
5052000,-768,712,16772,113,-302,-2
5054000,-756,732,16724,124,-287,-39
5056000,-768,764,16628,123,-300,-36
5058000,-768,860,16644,101,-290,-21
5060000,-820,784,16608,125,-285,-28
5062000,-752,756,16688,101,-273,-25
5064000,-768,788,16680,78,-266,-25
5066000,-800,704,16696,139,-292,14
5068000,-760,684,16632,106,-298,-22
5070000,-784,748,16688,112,-287,-11
5072000,-760,716,16592,135,-253,-19
5074000,-724,684,16528,97,-292,6
5076000,-732,716,16696,97,-284,-1
5078000,-720,772,16656,103,-300,-11
5080000,-736,768,16560,125,-292,-39
5082000,-760,776,16668,122,-310,-45
5084000,-732,784,16752,110,-306,-26
5086000,-748,808,16728,103,-287,3
5088000,-764,732,16604,128,-284,-4
5090000,-748,740,16712,90,-303,-49
5092000,-768,736,16624,99,-276,6
5094000,-716,732,16688,128,-306,-29
5096004,-740,792,16624,109,-283,-20
5098000,-796,764,16684,67,-293,-18
5100000,-720,740,16732,115,-256,-16
5102000,-792,788,16740,147,-323,-19
5104000,-768,756,16704,116,-295,-8
5106000,-684,728,16684,135,-282,-24
5108000,-812,688,16676,95,-305,-29
5110000,-776,776,16532,117,-288,7
5112000,-748,812,16676,119,-301,-2
5114000,-812,752,16628,99,-294,-39
5116000,-800,740,16624,77,-274,-19
5118000,-744,756,16704,117,-298,-50
5120000,-808,696,16784,138,-267,-27
5122000,-796,768,16668,124,-287,-9
5124000,-736,708,16580,133,-303,-19
5126000,-808,736,16708,96,-285,-9
5128000,-776,836,16652,124,-295,-23
5130000,-760,748,16640,107,-326,33
5132000,-716,704,16656,96,-324,-31
5134000,-796,736,16656,86,-285,-19
5136000,-724,668,16584,108,-299,-23
5138000,-772,728,16676,106,-291,-50
5140000,-796,728,16824,118,-276,-26
5142000,-716,736,16668,117,-293,-16
5144004,-772,808,16632,128,-279,-47
5146000,-704,744,16584,82,-293,-21
5148004,-724,844,16596,91,-283,-18
5150000,-836,748,16684,113,-293,-5
5152000,-824,712,16712,98,-279,-37
5154000,-820,728,16728,108,-303,-35
5156004,-732,792,16692,88,-306,-6
5158000,-784,800,16676,103,-281,-14
5160000,-812,684,16720,138,-305,-16
5162000,-748,812,16644,136,-328,-30
5164000,-788,728,16704,139,-291,15
5166000,-756,772,16704,86,-310,-27
5168000,-776,768,16668,153,-284,-41
5170000,-756,740,16632,146,-284,-51
5172000,-720,780,16696,81,-283,22
5174000,-792,744,16636,113,-273,-26
5176000,-764,800,16612,114,-263,-21
5178000,-788,804,16644,86,-325,13
5180000,-772,784,16676,89,-265,2
5182000,-788,764,16660,125,-293,2
5184000,-820,744,16664,135,-287,1
5186000,-776,764,16608,120,-280,-9
5188000,-756,868,16612,112,-282,-34
5190000,-820,724,16680,133,-289,10
5192000,-760,756,16632,131,-278,-23
5194000,-760,788,16620,102,-278,-26
5196000,-784,712,16612,99,-301,3
5198000,-696,720,16700,133,-289,-17
5200000,-812,712,16704,80,-271,-25
5202000,-800,756,16512,90,-309,-32
5204000,-728,708,16620,114,-275,-51
5206000,-756,808,16676,97,-260,-17
5208000,-764,756,16704,117,-273,-9
5210000,-732,728,16604,112,-283,-32
5212000,-696,800,16632,139,-280,-1
