micros,ax,ay,az,gx,gy,gz
5758000,-892,688,16684,102,-272,-35
5760000,-928,688,16632,93,-289,-36
5762000,-892,716,16500,70,-305,-26
5764000,-860,720,16644,111,-297,-10
5766000,-868,692,16584,135,-245,-1
5768000,-832,736,16716,124,-297,-49
5770000,-852,680,16624,120,-308,-21
5772000,-840,680,16668,108,-293,-13
5774000,-824,740,16620,89,-311,-43
5776000,-892,652,16516,80,-306,-2
5778000,-880,656,16664,145,-299,-23
5780000,-892,688,16660,128,-317,-25
5782000,-920,644,16680,117,-298,-37
5784000,-864,716,16540,122,-310,-8
5786000,-852,708,16592,103,-318,0
5788000,-840,668,16600,105,-297,-15
5790000,-852,656,16612,139,-318,-1
5792004,-916,712,16696,103,-262,-19
5794000,-832,680,16628,92,-290,14
5796000,-824,620,16596,83,-313,-6
5798000,-856,644,16664,111,-319,-11
5800004,-808,632,16600,120,-283,-19
5802000,-852,640,16700,122,-312,-15
5804000,-872,640,16640,114,-301,-29
5806000,-904,676,16620,111,-308,-14
5808000,-880,624,16560,119,-306,2
5810000,-832,536,16504,113,-294,-4
5812000,-872,608,16620,123,-274,-30
5814000,-872,652,16616,92,-304,-4
5816000,-844,616,16628,129,-290,-14
5818000,-860,644,16544,105,-299,-9
5820004,-876,680,16668,78,-296,-23
5822000,-844,692,16588,114,-256,6
5824000,-920,668,16556,127,-281,-34
5826004,-884,632,16700,133,-312,-19
5828000,-884,636,16664,106,-269,12
5830000,-872,700,16680,97,-310,-48
5832000,-876,664,16668,122,-283,-17
5834004,-888,624,16644,123,-252,-1
5836000,-928,712,16704,127,-326,-30
5838000,-956,736,16616,99,-287,-41
5840000,-928,712,16616,103,-317,-14
5842000,-892,720,16656,92,-290,-10
5844000,-872,644,16568,115,-279,-4
5846004,-908,712,16688,125,-283,-11
5848000,-948,696,16636,108,-290,-29
5850000,-868,616,16676,118,-311,-31
5852004,-924,716,16628,101,-314,8
5854000,-824,752,16692,116,-309,4
5856000,-872,688,16552,118,-299,-15
5858000,-896,704,16636,103,-326,-37
5860000,-924,668,16628,113,-305,-18
5862000,-856,756,16600,146,-332,8
5864000,-884,696,16532,78,-306,-33
5866000,-792,656,16588,101,-291,-2
5868000,-848,628,16680,83,-282,-43
5870000,-916,632,16636,101,-277,-29
5872004,-896,668,16700,130,-322,1
5874000,-904,616,16528,96,-294,-20
5876000,-832,624,16568,69,-302,0
5878000,-856,652,16680,87,-301,-30
5880000,-836,672,16628,113,-282,-25
5882000,-892,680,16636,101,-272,2
5884000,-852,672,16656,84,-322,-1
5886000,-864,684,16688,114,-300,-26
5888000,-852,616,16576,107,-291,-15
5890000,-808,648,16648,129,-306,-16
5892000,-860,684,16644,116,-263,-16
5894000,-812,696,16664,90,-299,-50
5896000,-920,716,16564,85,-298,-2
5898000,-900,672,16600,95,-311,-27
5900000,-860,584,16608,129,-302,-34
5902000,-880,652,16616,126,-279,-23
5904000,-864,656,16628,87,-312,27
5906000,-916,688,16472,126,-266,-26
5908000,-840,716,16544,121,-307,24
5910000,-916,688,16660,124,-305,-11
5912000,-872,688,16660,127,-238,-20
5914000,-884,676,16636,94,-289,-32
5916000,-892,644,16672,122,-301,-43
5918000,-900,684,16468,94,-330,-47
5920000,-912,676,16628,87,-279,26
5922000,-804,692,16748,117,-287,-5
5924000,-888,688,16628,120,-298,-39
5926000,-876,764,16676,91,-292,-4
5928000,-904,664,16592,101,-312,-26
5930000,-900,720,16624,91,-338,-17
5932000,-912,680,16692,108,-261,-24
5934000,-856,624,16540,136,-307,-25
5936000,-808,700,16684,83,-291,0
5938000,-864,688,16596,101,-298,-23
5940000,-920,696,16604,125,-270,2
5942000,-912,724,16580,108,-311,-32
5944000,-872,676,16636,101,-350,-19
5946000,-864,640,16580,116,-313,8
5948004,-864,668,16724,87,-288,-4
5950000,-884,676,16660,119,-335,25
5952000,-792,700,16556,96,-338,-34
5954000,-928,712,16716,109,-301,-19
5956000,-920,680,16652,109,-292,20
5958000,-888,652,16620,144,-304,-24
5960000,-908,668,16636,78,-310,-33
5962000,-812,704,16660,106,-288,-47
5964000,-856,668,16560,93,-293,-12
5966000,-852,672,16652,108,-320,-7
5968000,-844,576,16620,147,-291,-19
5970000,-768,632,16532,113,-291,-33
5972000,-828,648,16584,94,-306,-19
5974000,-888,696,16516,115,-312,-22
5976000,-840,624,16784,114,-285,-9
5978000,-848,636,16648,111,-319,-9
5980000,-836,652,16652,103,-277,-18
5982000,-800,732,16640,144,-319,-6
5984000,-896,732,16652,128,-279,-37
5986000,-832,620,16652,99,-309,-18
5988000,-900,664,16644,119,-307,-48
5990000,-872,692,16632,110,-287,-30
5992000,-904,652,16688,103,-262,-3
5994000,-872,652,16600,132,-275,-14
5996004,-844,692,16636,70,-332,28
5998000,-872,676,16544,120,-244,-23
6000000,-920,616,16724,123,-304,-48
6002004,-860,696,16720,98,-266,6
6004000,-900,704,16564,95,-299,-14
6006000,-876,644,16604,76,-308,-35
6008004,-868,680,16632,113,-285,-31
6010000,-920,584,16680,86,-287,-44
6012000,-872,704,16748,111,-321,-8
6014000,-864,704,16748,95,-265,-13
6016000,-904,624,16660,140,-264,-20
6018000,-896,688,16520,84,-309,-29
6020000,-916,744,16568,98,-328,-26
6022000,-916,604,16692,119,-289,-5
6024000,-856,632,16640,112,-287,-34
6026000,-832,732,16552,116,-296,12
6028000,-924,672,16736,108,-298,-35
6030000,-828,648,16732,100,-304,-32
6032000,-912,636,16612,132,-301,2
6034000,-844,684,16632,120,-293,-20
6036000,-868,696,16660,99,-270,-21
6038004,-876,752,16632,83,-295,-7
6040000,-920,716,16668,110,-327,-2
6042000,-860,660,16632,57,-269,8
6044000,-884,668,16720,95,-302,-27
6046000,-900,628,16684,142,-301,-24
6048004,-780,664,16672,95,-287,4
6050000,-924,712,16716,80,-277,-8
6052000,-832,684,16680,70,-328,-21
6054000,-864,664,16588,150,-304,-21
6056000,-856,660,16600,137,-277,29
6058000,-876,600,16636,107,-313,-7
6060000,-876,672,16652,90,-271,-14
6062000,-856,692,16672,100,-287,-27
6064000,-880,656,16596,133,-318,-34
6066000,-804,592,16488,90,-300,-16
6068000,-872,732,16568,95,-272,-37
6070000,-892,688,16720,109,-266,16
6072000,-888,740,16756,115,-316,-13
6074000,-952,712,16556,77,-297,-38
6076004,-892,660,16564,105,-323,-13
6078000,-924,732,16516,109,-270,-44
6080000,-816,712,16644,120,-273,-17
6082000,-872,668,16608,95,-255,-26
6084000,-880,608,16652,79,-298,-3
6086000,-820,652,16612,105,-304,-24
6088000,-876,656,16588,100,-324,4
6090000,-904,676,16592,123,-275,4
6092000,-904,680,16696,119,-255,-14
6094000,-880,700,16600,126,-275,-35
6096000,-820,664,16700,77,-296,-27
6098000,-896,712,16596,88,-317,3
6100000,-820,628,16512,88,-312,-29
6102000,-876,720,16616,107,-281,-8
6104000,-896,716,16532,83,-301,-20
6106000,-896,744,16548,124,-308,-21
6108000,-904,744,16676,95,-291,3
6110000,-848,736,16612,113,-298,1
6112000,-804,716,16572,119,-268,-23
6114000,-852,680,16668,80,-286,-35
6116000,-844,680,16640,93,-305,-20
6118000,-860,676,16688,108,-279,-35
6120000,-872,596,16652,92,-311,0
6122000,-820,652,16620,103,-319,-33
6124004,-824,708,16580,135,-275,-33
6126000,-924,620,16660,150,-298,-49
6128000,-880,704,16656,131,-273,4
6130004,-864,724,16660,96,-291,-10
6132000,-844,700,16608,87,-287,-22
6134000,-856,596,16692,105,-288,-24
6136004,-836,664,16588,114,-283,-11
6138000,-916,640,16596,112,-316,2
6140000,-872,720,16652,119,-267,-1
6142000,-876,732,16684,108,-317,4
6144000,-896,636,16576,104,-288,-19
6146000,-924,636,16688,106,-277,-14
6148000,-876,720,16696,124,-280,-6
6150000,-872,660,16724,116,-301,-27
6152000,-812,676,16568,129,-306,-30
6154000,-860,636,16652,130,-275,-10
6156000,-788,688,16644,140,-286,-28
6158000,-816,604,16648,87,-323,-16
6160000,-900,708,16584,117,-272,-28
6162000,-892,700,16568,86,-293,-26
6164000,-896,680,16612,61,-292,-9
6166000,-948,644,16544,110,-309,-4
6168000,-792,636,16548,139,-294,-53
6170000,-836,652,16672,116,-304,-11
6172000,-896,692,16676,90,-271,4
6174000,-860,680,16616,112,-301,-6
6176000,-896,648,16660,124,-279,-10
6178000,-832,672,16616,108,-305,-4
6180000,-888,656,16664,92,-332,-13
6182000,-840,680,16656,122,-308,-52
6184000,-916,664,16668,101,-283,-1
6186000,-880,704,16536,99,-287,-8
6188000,-896,732,16500,137,-323,-16
6190000,-812,616,16632,134,-291,-30
6192000,-884,616,16708,120,-309,-18
6194000,-864,692,16644,79,-291,-16
6196000,-840,696,16484,108,-319,-15
6198000,-936,672,16512,121,-306,-8
6200000,-864,656,16664,80,-289,2
6202000,-864,700,16656,97,-285,-10
6204004,-852,640,16612,115,-290,-33
6206000,-792,612,16604,109,-304,-18
6208000,-892,672,16668,117,-295,-42
6210000,-860,676,16612,107,-314,-33
6212000,-852,636,16580,135,-280,-16
6214000,-880,616,16644,113,-273,-20
6216000,-928,672,16672,104,-267,9
6218000,-876,656,16592,93,-307,-33
6220000,-832,748,16608,82,-294,-28
6222000,-912,644,16624,108,-286,-8
6224000,-924,660,16688,144,-277,-7
6226000,-860,704,16612,115,-285,-4
6228000,-868,632,16564,84,-303,-4
6230004,-856,704,16552,94,-306,-18
6232000,-844,648,16592,90,-307,-35
6234000,-872,704,16732,109,-265,-17
6236000,-916,676,16588,139,-284,-30
6238000,-952,680,16664,123,-318,-7
6240000,-872,668,16572,95,-311,-49
6242000,-872,696,16548,111,-288,-56
6244000,-916,660,16596,114,-297,-41
6246000,-824,616,16660,125,-249,-16
6248000,-872,664,16592,89,-272,-2
6250000,-848,676,16664,99,-284,-1
6252004,-904,740,16580,58,-309,-24
6254000,-872,652,16624,127,-325,-14
6256000,-880,760,16572,92,-289,-31
6258004,-844,720,16640,111,-236,-15
6260000,-896,740,16620,87,-249,-26
6262000,-892,708,16628,111,-303,-17
6264000,-932,680,16592,110,-306,-8
6266000,-868,692,16636,115,-275,-10
6268000,-864,612,16592,130,-265,-9
6270000,-848,684,16596,112,-292,-16
6272000,-888,688,16528,100,-309,-46
6274000,-876,700,16652,84,-329,-7
6276000,-876,636,16652,104,-308,-15
6278000,-908,648,16608,129,-263,-34
6280000,-820,656,16716,144,-275,-7
6282000,-816,600,16548,100,-301,-13
6284000,-856,624,16592,81,-293,-22
6286000,-852,624,16604,73,-299,13
6288000,-856,684,16664,80,-304,-20
6290000,-848,640,16716,99,-270,12
6292000,-860,656,16608,121,-299,-14
6294000,-804,572,16640,89,-322,0
6296000,-816,596,16568,105,-306,-11
6298000,-888,668,16576,97,-292,-23
6300000,-876,652,16640,106,-320,-22
6302000,-784,624,16728,105,-261,-14
6304004,-756,692,16688,130,-266,-14
6306000,-840,696,16640,111,-320,-23
6308000,-920,628,16624,126,-313,-34
6310000,-888,652,16616,116,-306,-9
6312004,-876,672,16528,119,-251,-7
6314000,-872,624,16720,111,-265,-31
6316000,-800,576,16688,62,-303,-44
6318000,-900,628,16588,140,-310,-27
6320000,-880,700,16636,112,-279,-22
6322000,-844,696,16660,117,-272,-51
6324000,-892,668,16592,103,-276,-9
6326000,-948,660,16684,86,-298,-41
6328000,-832,692,16588,120,-326,-13
6330000,-864,684,16672,125,-270,-8
6332004,-928,716,16668,115,-303,-26
6334000,-872,684,16652,142,-294,-54
6336000,-900,700,16648,149,-295,-34
6338000,-920,696,16672,79,-292,-18
6340000,-852,724,16684,110,-294,-7
6342000,-912,720,16600,94,-311,-24
6344000,-892,692,16548,106,-295,-62
6346000,-932,672,16572,111,-296,-20
6348000,-888,704,16576,115,-277,2
6350000,-924,752,16628,85,-296,-31
6352000,-884,668,16684,75,-338,-12
6354000,-796,672,16644,108,-318,-27
6356000,-800,652,16588,102,-283,-41
6358004,-844,616,16716,124,-262,0
6360000,-856,680,16676,81,-262,-42
6362000,-876,684,16600,79,-328,-21
6364000,-792,688,16652,94,-333,-30
6366000,-808,660,16536,129,-268,-6
6368000,-840,620,16700,93,-270,4
6370000,-824,616,16712,145,-269,-12
6372000,-828,708,16652,108,-274,-11
6374000,-844,620,16688,101,-317,-10
6376000,-884,644,16616,144,-293,-9
6378000,-884,624,16616,101,-288,-1
6380004,-896,632,16732,80,-269,-31
6382000,-852,636,16592,114,-310,-5
6384000,-864,648,16684,108,-309,-38
6386000,-824,644,16548,85,-310,0
6388000,-876,696,16660,124,-288,-16
6390000,-832,660,16656,136,-263,-36
6392000,-776,720,16616,111,-287,14
6394000,-904,640,16668,101,-295,0
6396000,-876,644,16716,101,-313,-29
6398000,-948,636,16660,124,-309,-29
6400000,-960,656,16584,122,-257,-14
6402000,-896,616,16548,143,-274,-23
6404000,-892,700,16764,56,-315,-9
6406000,-860,700,16648,119,-339,4
6408000,-904,672,16544,96,-311,-21
6410000,-844,712,16524,108,-313,-33
6412000,-848,664,16572,120,-326,6
6414000,-904,636,16572,111,-298,-26
6416004,-904,692,16588,89,-275,0
6418000,-952,676,16680,81,-291,-70
6420000,-876,724,16580,107,-338,-30
6422000,-868,664,16564,124,-262,-25
6424000,-872,708,16684,113,-295,-19
6426000,-920,804,16680,112,-290,-32
6428000,-908,724,16676,109,-279,-4
6430000,-884,692,16572,84,-277,-6
6432000,-908,692,16720,123,-315,-4
6434000,-888,632,16560,119,-294,21
6436000,-856,664,16624,100,-306,-24
6438000,-880,704,16640,127,-281,-10
6440000,-916,728,16636,102,-331,-5
6442000,-852,712,16556,79,-309,-1
6444000,-844,668,16648,142,-267,6
6446000,-864,616,16596,142,-314,-43
6448000,-828,704,16584,95,-311,10
6450000,-908,656,16716,98,-310,6
6452004,-904,704,16644,127,-297,-5
6454000,-868,668,16724,131,-301,-2
6456000,-820,648,16588,131,-273,-10
6458000,-840,688,16720,105,-285,-42
6460004,-896,688,16596,122,-267,6
6462000,-856,672,16608,109,-286,-15
6464000,-908,708,16620,99,-313,-3
6466000,-888,656,16576,119,-283,9
6468000,-800,648,16608,110,-276,-37
6470000,-856,612,16552,77,-294,-39
6472000,-900,656,16616,122,-291,-24
6474000,-896,620,16656,91,-309,-3
6476000,-816,596,16680,104,-283,-26
6478000,-900,648,16684,137,-299,-21
6480000,-924,616,16648,108,-298,-4
6482000,-840,672,16556,127,-276,-60
6484000,-904,680,16644,107,-296,10
6486004,-892,684,16512,58,-311,-16
6488000,-880,692,16592,96,-308,-24
6490000,-876,708,16624,104,-288,-24
6492000,-840,668,16652,137,-268,-19
6494000,-916,720,16588,120,-270,-26
6496000,-816,716,16700,84,-307,-33
6498000,-876,680,16608,90,-280,-6
6500000,-860,692,16628,131,-337,9
6502000,-776,680,16724,102,-276,-32
6504000,-880,672,16660,116,-297,-29
6506000,-904,740,16556,93,-301,-19
6508004,-884,672,16568,86,-314,-9
6510000,-868,680,16560,116,-300,-3
6512000,-924,676,16684,108,-277,-9
6514000,-932,700,16648,148,-289,-9
6516000,-876,664,16740,87,-285,-20
6518000,-864,708,16556,106,-290,-12
6520000,-828,660,16568,109,-315,-30
6522000,-816,596,16640,113,-308,26
6524004,-848,672,16584,104,-262,-15
6526000,-904,696,16696,160,-287,-9
6528000,-952,724,16584,121,-295,9
6530000,-988,672,16624,88,-297,-14
6532000,-896,700,16652,87,-316,-10
6534000,-876,656,16576,164,-316,-18
6536000,-824,676,16656,106,-267,-18
6538000,-848,652,16632,117,-290,10
6540000,-856,652,16608,77,-312,-15
6542000,-872,720,16588,121,-316,-26
6544004,-824,676,16560,106,-317,-41
6546000,-856,612,16592,96,-307,-25
6548000,-920,684,16632,119,-256,-32
6550000,-884,664,16788,116,-273,-21
6552000,-856,708,16568,99,-337,-43
6554000,-864,660,16660,104,-326,-19
6556000,-860,696,16600,115,-276,-2
6558000,-828,708,16684,134,-270,16
6560004,-912,668,16580,111,-291,-54
6562000,-924,728,16720,81,-338,-49
6564000,-884,700,16716,122,-319,-10
6566000,-836,656,16616,78,-320,-5
6568000,-788,660,16560,113,-292,-13
6570000,-864,688,16668,122,-323,-13
6572000,-884,712,16596,108,-297,-31
6574000,-888,728,16540,115,-309,1
6576000,-896,644,16612,61,-303,-8
6578000,-956,648,16704,106,-288,-17
6580000,-904,664,16660,148,-280,-17
6582000,-928,636,16708,109,-309,6
6584000,-900,732,16648,118,-333,-15
6586000,-916,720,16640,135,-301,-16
6588004,-892,672,16600,118,-279,-8
6590000,-892,688,16604,94,-283,-13
6592000,-908,668,16680,112,-273,-30
6594000,-864,704,16680,125,-295,-9
6596000,-856,712,16684,121,-314,-17
6598000,-868,700,16592,133,-319,6
6600000,-884,624,16620,100,-289,-13
6602000,-864,572,16620,116,-269,-13
6604000,-900,704,16588,135,-271,-37
6606000,-892,748,16640,102,-315,-8
6608000,-932,600,16712,112,-300,-42
6610000,-868,620,16652,108,-305,-12
6612000,-872,644,16640,121,-273,-61
6614000,-920,704,16624,132,-286,-33
6616000,-868,720,16716,113,-325,0
6618000,-816,692,16588,121,-299,-40
6620000,-800,632,16600,119,-314,-10
6622000,-848,668,16600,106,-288,-8
6624000,-860,680,16564,142,-295,-13
6626000,-928,688,16716,101,-305,-13
6628000,-844,664,16700,122,-289,-18
6630000,-828,688,16532,89,-319,-14
6632000,-900,728,16724,111,-292,-37
6634000,-840,680,16560,119,-275,-7
6636000,-860,616,16652,82,-318,-50
6638000,-836,716,16604,110,-283,-12
6640000,-856,636,16568,112,-301,-23
6642000,-832,572,16568,151,-302,-24
6644000,-864,616,16476,95,-305,-41
6646000,-868,668,16532,122,-240,-24
6648000,-868,676,16624,128,-305,-69
6650000,-892,676,16676,109,-320,6
6652004,-872,656,16644,89,-324,-14
6654000,-916,688,16604,126,-305,-10
6656000,-836,636,16760,91,-271,-19
6658000,-904,672,16640,104,-284,-7
6660000,-904,672,16708,108,-318,-6
6662000,-932,724,16712,78,-288,-26
6664000,-828,716,16568,126,-316,-20
6666000,-828,660,16496,95,-299,1
6668000,-872,640,16680,92,-289,20
6670000,-916,676,16576,105,-306,-2
6672004,-912,760,16672,126,-300,-5
6674000,-836,600,16656,112,-296,-42
6676000,-852,732,16612,93,-321,-37
6678000,-828,704,16544,126,-310,-36
6680000,-828,652,16584,150,-301,-17
6682000,-804,720,16676,112,-260,-44
6684000,-880,676,16544,83,-317,-28
6686000,-880,692,16572,84,-280,-19
6688004,-848,720,16644,110,-296,-27
6690000,-864,644,16580,108,-280,-4
6692000,-816,704,16696,108,-304,-37
6694000,-912,672,16644,120,-293,-41
6696000,-884,708,16648,81,-281,-10
6698000,-860,684,16624,97,-262,-16
6700000,-884,632,16532,116,-280,-34
6702000,-824,704,16752,115,-268,-36
6704000,-836,668,16788,105,-259,-29
6706000,-900,732,16628,84,-282,-24
6708000,-812,680,16548,117,-336,-10
6710000,-880,704,16720,104,-329,-18
6712000,-908,648,16752,107,-279,-5
6714000,-856,664,16684,113,-305,-29
6716004,-908,632,16560,101,-310,-23
6718000,-808,664,16508,81,-303,5
6720000,-916,684,16556,79,-331,-32
6722000,-876,700,16616,119,-290,-3
6724000,-856,728,16684,107,-277,-19
6726000,-892,672,16628,127,-286,-37
6728000,-876,716,16544,128,-308,-1
6730000,-888,688,16684,91,-288,-63
6732000,-868,720,16696,51,-318,2
6734000,-936,708,16612,94,-276,-11
6736000,-888,680,16724,81,-285,-1
6738000,-892,636,16680,94,-262,-24
6740000,-820,700,16584,118,-329,-35
6742004,-892,664,16644,107,-310,-30
6744000,-832,760,16696,121,-325,-26
6746000,-892,672,16584,101,-289,-14
6748000,-836,616,16712,106,-262,-4
6750000,-920,764,16724,135,-304,-40
6752000,-824,680,16536,134,-306,-23
6754000,-852,700,16588,86,-291,12
6756000,-864,640,16548,82,-290,19
6758000,-856,664,16624,136,-289,-19
6760000,-872,700,16600,91,-298,-2
6762000,-944,732,16672,106,-296,-36
6764000,-896,664,16604,111,-321,-36
6766000,-840,656,16700,92,-309,-1
6768000,-832,668,16560,132,-271,-32
6770000,-804,692,16668,135,-290,-7
6772000,-840,704,16680,144,-314,-52
6774000,-840,708,16624,91,-294,-24
6776000,-872,664,16692,83,-278,12
6778000,-744,644,16596,152,-293,1
6780000,-840,728,16640,136,-273,-21
6782000,-836,648,16692,110,-290,4
6784000,-912,696,16536,90,-274,-10
6786000,-852,632,16604,94,-295,-21
6788000,-916,652,16592,113,-298,-10
6790000,-952,664,16632,84,-280,-2
6792000,-848,664,16640,130,-279,-29
6794000,-876,692,16656,118,-309,-19
6796000,-972,680,16584,88,-320,-19
6798000,-964,688,16572,104,-286,-34
6800000,-880,716,16648,130,-295,-20
6802000,-900,632,16608,103,-267,-26
6804000,-848,644,16536,131,-292,-9
6806000,-880,688,16732,115,-291,-19
6808000,-816,652,16696,108,-299,-9
6810000,-820,672,16604,105,-306,-28
6812000,-856,684,16592,131,-268,-14
6814000,-808,620,16600,93,-265,-20
6816000,-840,672,16648,151,-288,-25
6818000,-920,660,16512,130,-328,11
6820000,-828,692,16704,109,-287,-1
6822000,-900,668,16616,94,-300,-31
6824000,-864,720,16632,128,-285,-11
6826000,-836,708,16652,95,-283,-17
6828000,-880,652,16532,130,-290,-15
6830000,-908,716,16580,109,-302,-40
6832000,-860,628,16692,113,-297,-12
6834000,-872,740,16684,112,-294,-25
6836000,-856,704,16668,90,-259,-22
6838000,-860,668,16580,71,-317,-26
6840004,-892,672,16536,108,-258,-45
6842000,-840,676,16688,115,-303,13
6844004,-868,688,16632,138,-272,-14
6846000,-960,696,16628,112,-278,14
6848000,-940,696,16612,106,-290,-28
6850000,-840,688,16608,88,-312,1
6852000,-796,696,16688,120,-297,-21
6854000,-860,668,16592,91,-283,-2
6856000,-816,604,16736,138,-299,5
6858004,-844,652,16624,133,-304,3
6860000,-916,696,16664,110,-300,-27
6862000,-904,680,16596,103,-324,1
6864000,-876,692,16616,123,-267,-15
6866000,-872,716,16716,109,-306,-57
6868000,-904,680,16684,81,-289,-45
6870004,-892,660,16672,115,-289,-2
6872000,-848,712,16584,106,-295,-18
6874000,-888,696,16576,81,-291,-13
6876004,-880,672,16532,95,-307,29
6878000,-860,640,16620,140,-299,-7
6880000,-940,732,16688,139,-278,-18
6882000,-832,720,16676,88,-334,6
6884000,-836,640,16696,124,-286,-18
6886000,-876,664,16668,146,-301,-42
6888000,-860,692,16656,103,-302,-27
6890000,-856,620,16524,116,-260,7
6892000,-784,648,16660,106,-318,6
6894000,-892,640,16612,122,-276,1
6896004,-848,680,16672,113,-290,-9
6898000,-852,684,16680,82,-328,-5
6900000,-876,640,16548,128,-293,0
6902000,-820,696,16672,118,-298,-13
6904000,-836,716,16556,120,-286,1
6906000,-892,680,16676,104,-323,-7
6908000,-828,740,16548,66,-281,-18
6910000,-896,660,16548,128,-317,27
6912000,-860,624,16704,115,-278,-19
6914000,-848,708,16672,128,-301,-46
6916000,-948,676,16704,119,-293,-24
6918000,-864,656,16632,106,-306,-17
6920000,-848,716,16644,93,-301,-9
6922000,-832,708,16644,137,-312,-49
6924000,-920,668,16676,98,-296,-36
6926000,-844,668,16736,96,-293,16
6928000,-916,740,16636,103,-271,13
6930000,-864,632,16588,87,-287,-48
6932000,-876,616,16688,99,-250,-42
6934000,-828,684,16552,86,-307,-28
6936000,-876,760,16740,95,-294,22
6938000,-828,636,16676,71,-313,-58
6940000,-956,696,16652,119,-269,1
6942000,-864,640,16548,123,-297,-13
6944000,-844,676,16664,107,-295,-11
6946000,-864,684,16628,115,-287,-40
6948000,-840,648,16656,115,-289,12
6950000,-884,680,16708,73,-332,-16
6952000,-888,744,16636,112,-316,-62
6954000,-888,700,16492,135,-300,-23
6956000,-904,716,16644,107,-276,-2
6958000,-884,660,16596,114,-271,-18
6960000,-888,704,16744,140,-283,-10
6962000,-828,660,16564,106,-315,4
6964000,-836,712,16660,120,-314,-12
6966000,-852,616,16656,105,-278,-41
6968000,-836,672,16660,124,-266,-15
6970000,-828,656,16640,129,-275,-2
6972004,-916,648,16640,101,-319,-26
6974000,-888,720,16580,83,-300,-16
6976000,-868,692,16592,111,-283,-23
6978000,-824,632,16508,75,-300,-25
6980000,-800,696,16628,89,-276,-21
6982000,-884,656,16648,121,-275,-22
6984000,-860,668,16604,100,-289,-7
6986000,-888,688,16628,74,-315,-5
6988000,-896,660,16576,148,-307,2
6990000,-860,656,16628,94,-279,-1
6992000,-872,696,16716,105,-284,10
6994000,-904,704,16560,105,-297,-30
6996000,-856,716,16656,79,-306,-8
6998004,-896,660,16632,82,-319,-10
7000000,-864,648,16576,136,-307,-5
7002000,-848,692,16604,121,-272,-26
7004000,-860,640,16448,118,-302,1
7006000,-832,744,16624,101,-299,-14
7008000,-900,692,16676,93,-303,-33
7010000,-896,644,16736,101,-282,-34
7012000,-860,672,16672,119,-274,-21
7014000,-820,704,16700,136,-254,-23
7016000,-820,744,16592,105,-319,-6
7018000,-884,688,16588,75,-318,8
7020004,-868,692,16636,118,-305,-18
7022000,-820,612,16644,123,-289,-16
7024000,-836,680,16588,111,-257,4
7026004,-900,672,16648,117,-270,-17
7028000,-892,692,16572,81,-285,13
7030000,-888,680,16596,91,-369,-14
7032004,-876,624,16624,103,-321,-14
7034000,-876,600,16728,106,-264,-31
7036000,-800,672,16604,145,-275,-7
7038000,-824,656,16644,98,-297,-19
7040000,-904,672,16748,106,-285,-33
7042000,-896,660,16572,108,-290,-4
7044000,-868,672,16624,94,-336,-16
7046000,-796,640,16704,114,-245,-20
7048000,-836,672,16628,101,-319,1
7050000,-888,676,16588,133,-279,-54
7052000,-896,684,16628,90,-317,-22
7054000,-852,640,16556,114,-292,-39
7056000,-832,624,16712,112,-286,-29
7058000,-896,668,16664,94,-260,-3
7060000,-888,752,16652,103,-315,-42
7062000,-904,712,16652,94,-312,-47
7064000,-888,664,16720,117,-302,-1
7066000,-852,680,16608,121,-274,2
7068004,-836,640,16620,93,-285,10
7070000,-860,692,16676,100,-268,-26
7072004,-884,792,16604,65,-259,-30
7074000,-856,772,16572,63,-291,-8
7076000,-884,628,16620,134,-292,-20
7078000,-880,648,16684,113,-281,-17
7080004,-860,692,16576,78,-287,-44
7082000,-880,676,16624,107,-301,4
7084000,-872,688,16624,124,-327,-17
7086000,-868,748,16556,95,-321,-48
7088000,-884,672,16572,104,-304,-7
7090000,-776,684,16540,105,-305,-3
7092000,-896,660,16616,107,-278,-20
7094000,-904,720,16696,125,-274,1
7096000,-840,672,16652,82,-295,15
7098000,-820,700,16604,86,-329,-10
7100004,-848,720,16700,139,-304,-8
7102000,-860,632,16596,102,-275,-3
7104000,-912,640,16668,130,-308,-16
7106004,-860,652,16656,83,-301,-43
7108000,-872,684,16500,119,-322,-8
7110000,-884,680,16704,131,-297,-29
7112000,-872,656,16572,92,-280,7
7114000,-856,660,16580,82,-312,14
7116000,-876,664,16564,127,-295,-10
7118000,-864,664,16628,83,-317,-38
7120000,-876,676,16632,117,-307,-10
7122000,-836,740,16592,125,-313,-33
7124000,-880,652,16776,140,-297,1
7126004,-868,692,16660,109,-303,-8
7128000,-892,716,16572,49,-280,-30
7130000,-860,644,16600,115,-301,-15
7132000,-924,696,16544,102,-343,18
7134000,-868,660,16680,114,-277,-18
7136000,-876,680,16596,79,-292,-32
7138000,-904,672,16620,96,-290,-39
7140000,-872,712,16668,102,-310,-32
7142000,-840,716,16496,90,-309,-2
7144000,-828,736,16612,122,-278,-53
7146000,-848,692,16696,107,-272,-16
7148004,-876,672,16668,113,-311,-19
7150000,-892,696,16680,113,-317,-28
7152000,-800,672,16640,107,-327,-37
7154004,-836,680,16580,101,-269,-45
7156000,-816,660,16612,127,-278,-8
7158000,-892,728,16632,119,-265,-30
7160004,-872,688,16748,111,-323,17
7162000,-864,704,16652,119,-298,-28
7164000,-980,700,16704,121,-314,-20
