micros,ax,ay,az,gx,gy,gz
3414000,-804,644,16656,112,-322,-6
3416000,-812,732,16652,99,-286,23
3418000,-804,752,16680,125,-310,-15
3420000,-848,708,16612,100,-309,-1
3422000,-812,736,16620,125,-289,-16
3424000,-776,704,16640,95,-325,5
3426000,-792,708,16628,119,-294,-14
3428000,-804,684,16668,102,-297,-26
3430000,-828,664,16728,111,-280,-10
3432000,-824,704,16648,125,-292,-3
3434004,-728,668,16692,111,-296,-31
3436000,-796,700,16660,115,-287,-49
3438000,-716,780,16684,102,-315,-27
3440000,-736,724,16612,126,-313,10
3442000,-816,764,16680,133,-317,-25
3444000,-808,728,16732,140,-310,11
3446000,-764,708,16648,83,-308,-10
3448000,-812,704,16572,107,-278,3
3450000,-772,684,16564,99,-305,-3
3452000,-768,712,16552,138,-298,2
3454000,-828,728,16636,137,-275,-38
3456000,-816,760,16532,122,-303,-12
3458000,-812,716,16564,128,-289,-38
3460000,-760,628,16584,147,-299,-28
3462000,-820,728,16756,115,-291,-23
3464000,-788,672,16620,138,-314,-33
3466000,-768,780,16632,130,-296,18
3468004,-760,704,16636,82,-314,18
3470000,-828,656,16660,113,-276,-10
3472000,-764,724,16624,112,-258,-44
3474000,-792,708,16672,67,-336,-38
3476000,-760,736,16672,117,-277,-15
3478000,-808,724,16580,141,-288,-33
3480000,-812,692,16636,111,-278,-9
3482000,-804,756,16648,121,-294,-12
3484000,-792,716,16656,97,-307,1
3486000,-832,692,16600,103,-277,-5
3488000,-820,744,16636,136,-294,-6
3490000,-812,728,16656,106,-326,9
3492000,-764,764,16632,141,-280,-9
3494000,-848,732,16672,110,-298,-16
3496000,-768,700,16648,104,-310,3
3498000,-776,700,16600,115,-286,-2
3500000,-836,756,16712,96,-300,-18
3502000,-800,736,16540,126,-278,-36
3504000,-772,680,16580,92,-308,-25
3506000,-748,684,16720,92,-288,-32
3508000,-788,728,16684,154,-287,-24
3510000,-772,668,16700,76,-307,-24
3512000,-772,756,16600,96,-301,-30
3514000,-776,780,16660,125,-285,14
3516004,-804,728,16640,131,-275,-10
3518000,-788,756,16592,92,-311,-12
3520000,-744,704,16568,114,-310,-7
3522000,-876,728,16520,113,-262,4
3524000,-812,728,16604,113,-276,-33
3526000,-820,680,16652,95,-284,-27
3528000,-788,736,16648,112,-305,-15
3530000,-748,724,16664,97,-294,-33
3532000,-836,752,16540,93,-294,-9
3534000,-796,712,16700,137,-289,-13
3536000,-808,748,16648,91,-278,-13
3538000,-756,764,16568,105,-286,-33
3540000,-808,724,16632,111,-268,24
3542000,-828,704,16704,105,-303,4
3544000,-804,732,16664,139,-316,-26
3546000,-808,708,16600,139,-299,-13
3548000,-812,696,16640,125,-281,-9
3550000,-840,648,16596,93,-292,12
3552000,-832,704,16692,143,-324,-32
3554000,-784,760,16812,92,-315,-19
3556004,-864,672,16608,105,-314,0
3558000,-804,712,16584,123,-285,-40
3560000,-784,664,16672,100,-302,-36
3562004,-884,712,16592,99,-291,17
3564000,-824,768,16656,120,-300,-28
3566000,-828,740,16628,102,-292,15
3568000,-788,668,16776,105,-311,-17
3570000,-816,656,16700,134,-286,-32
3572000,-832,740,16648,82,-273,-26
3574000,-804,764,16588,117,-315,-9
3576000,-812,676,16672,113,-299,-19
3578000,-760,672,16616,115,-281,-27
3580000,-844,764,16608,101,-305,-16
3582000,-764,624,16652,115,-299,1
3584000,-820,756,16628,86,-265,-26
3586000,-744,724,16556,143,-319,-20
3588000,-752,660,16684,119,-304,-1
3590000,-820,772,16480,136,-275,-30
3592000,-756,752,16688,106,-287,-17
3594000,-816,728,16692,99,-299,-19
3596000,-756,776,16648,116,-294,8
3598000,-752,756,16664,107,-300,-25
3600004,-824,748,16616,154,-302,10
3602000,-768,708,16688,126,-260,-44
3604000,-876,732,16596,108,-276,-29
3606000,-852,704,16624,125,-263,-22
3608000,-776,668,16604,116,-311,-14
3610000,-820,712,16580,132,-290,-21
3612000,-796,700,16696,112,-276,-24
3614000,-788,728,16720,96,-276,3
3616000,-764,764,16564,132,-302,-13
3618000,-748,720,16556,114,-301,-19
3620000,-740,756,16584,122,-300,-10
3622000,-788,704,16576,103,-282,-25
3624000,-836,680,16704,84,-311,-23
3626000,-812,644,16764,117,-287,10
3628000,-776,660,16688,119,-299,-29
3630000,-756,760,16628,131,-289,-12
3632000,-832,632,16668,106,-301,-6
3634000,-828,772,16628,127,-305,-19
3636000,-800,660,16640,113,-286,-22
3638000,-748,620,16668,115,-294,-3
3640000,-772,684,16628,121,-273,-17
3642000,-684,732,16748,128,-275,-5
3644004,-848,756,16648,117,-300,-20
3646000,-808,756,16628,131,-297,-18
3648000,-804,672,16704,128,-288,-20
3650000,-828,708,16540,118,-283,-12
3652000,-788,704,16624,138,-309,7
3654000,-824,772,16636,74,-272,-23
3656000,-804,784,16664,123,-310,-3
3658000,-768,716,16712,127,-304,0
3660000,-848,680,16636,107,-312,-28
3662000,-796,712,16532,126,-300,-43
3664000,-752,780,16740,136,-279,-17
3666000,-792,688,16520,116,-285,12
3668000,-800,728,16640,126,-317,-18
3670000,-792,704,16536,99,-306,-19
3672000,-792,756,16612,145,-295,-20
3674000,-708,692,16656,96,-291,-19
3676000,-740,720,16644,111,-297,-9
3678000,-804,700,16628,99,-300,-22
3680000,-808,668,16656,117,-298,-35
3682000,-808,720,16620,142,-332,-9
3684000,-780,696,16588,84,-270,-27
3686000,-824,728,16688,104,-292,25
3688000,-804,688,16668,118,-292,4
3690000,-844,700,16664,85,-309,-16
3692000,-724,732,16588,99,-299,-23
3694000,-780,704,16548,126,-306,7
3696000,-804,740,16824,114,-288,-44
3698000,-820,692,16656,124,-304,-16
3700000,-780,732,16612,93,-310,-7
3702004,-800,640,16552,123,-306,-28
3704000,-788,740,16728,134,-297,-12
3706000,-816,708,16620,135,-283,11
3708000,-832,744,16632,118,-282,-11
3710000,-756,716,16588,94,-315,-13
3712000,-808,716,16656,93,-289,-21
3714000,-744,752,16660,99,-327,-19
3716004,-808,696,16632,110,-288,-12
3718004,-816,724,16620,130,-277,-8
3720000,-768,740,16660,117,-286,18
3722000,-800,760,16656,113,-298,-12
3724000,-768,692,16660,121,-301,-4
3726000,-796,708,16568,90,-306,-12
3728004,-828,676,16544,90,-260,-40
3730000,-768,680,16624,106,-299,-26
3732000,-788,668,16604,138,-298,-42
3734000,-744,676,16604,121,-312,2
3736000,-816,688,16612,128,-277,-19
3738000,-736,676,16500,141,-290,-29
3740000,-756,744,16620,116,-296,-33
3742000,-740,732,16632,122,-255,-32
3744000,-760,700,16504,80,-300,-30
3746000,-732,704,16628,120,-304,-38
3748000,-776,740,16644,116,-239,-18
3750000,-792,732,16820,127,-311,-31
3752000,-784,724,16652,135,-320,-16
3754000,-788,712,16624,116,-283,-36
3756000,-828,760,16712,99,-323,3
3758000,-828,724,16596,90,-300,17
3760000,-772,724,16688,83,-280,-22
3762000,-788,764,16548,113,-307,3
3764000,-720,740,16596,118,-301,-37
3766000,-756,740,16588,106,-264,11
3768000,-756,700,16576,125,-313,20
3770000,-788,768,16700,119,-295,-21
3772004,-804,748,16620,89,-316,-13
3774000,-764,696,16680,128,-315,-32
3776000,-780,644,16628,122,-304,-33
3778000,-748,676,16620,108,-291,-11
3780000,-844,676,16580,104,-336,-25
3782000,-756,756,16596,140,-302,-19
3784000,-768,716,16684,92,-296,-21
3786000,-752,684,16732,111,-308,14
3788000,-840,672,16608,127,-287,-28
3790000,-800,736,16664,98,-295,-41
3792000,-780,812,16712,127,-297,-21
3794000,-712,692,16648,86,-305,-22
3796000,-876,708,16628,110,-303,-19
3798000,-740,712,16660,118,-302,-21
3800000,-780,708,16744,131,-278,-17
3802000,-780,716,16656,135,-324,-37
3804000,-816,736,16644,106,-282,-21
3806000,-756,688,16668,121,-300,-7
3808000,-732,704,16624,135,-296,-28
3810000,-736,724,16560,146,-321,-26
3812004,-804,688,16508,101,-274,-42
3814000,-800,680,16584,139,-257,-36
3816000,-752,724,16660,131,-299,-14
3818004,-824,732,16608,140,-298,-14
3820000,-788,708,16720,112,-309,-9
3822000,-768,724,16660,91,-313,-31
3824000,-752,716,16636,140,-277,-7
3826000,-788,712,16736,108,-284,-19
3828000,-752,692,16620,117,-305,-8
3830000,-792,700,16612,127,-313,5
3832000,-756,744,16700,111,-306,-32
3834000,-828,760,16640,116,-287,5
3836000,-804,784,16720,85,-300,11
3838000,-788,744,16696,125,-292,-12
3840000,-784,716,16672,110,-283,-44
3842000,-784,704,16720,147,-308,-18
3844000,-756,700,16620,109,-282,-41
3846000,-816,752,16764,108,-311,1
3848000,-756,768,16628,114,-289,-2
3850000,-892,744,16712,122,-310,-47
3852000,-760,716,16616,109,-316,-36
3854000,-788,752,16584,107,-317,-30
3856004,-776,692,16628,102,-302,-25
3858000,-764,772,16680,135,-260,-5
3860000,-800,744,16624,100,-297,11
3862000,-768,648,16600,109,-311,-3
3864000,-784,704,16564,110,-290,-8
3866000,-840,752,16652,118,-273,1
3868000,-796,760,16576,100,-274,26
3870000,-780,732,16600,105,-294,-11
3872000,-820,740,16584,110,-292,-49
3874000,-840,760,16552,142,-299,-32
3876000,-808,760,16632,106,-271,-5
3878000,-796,776,16648,109,-282,-20
3880000,-716,760,16696,132,-285,-1
3882000,-768,716,16604,107,-280,-40
3884004,-800,728,16620,123,-287,-20
3886000,-780,688,16612,105,-269,-2
3888000,-780,740,16548,89,-323,-43
3890000,-748,748,16708,120,-319,-22
3892000,-868,696,16516,97,-300,19
3894000,-800,752,16704,158,-271,-20
3896000,-772,736,16664,92,-320,8
3898000,-772,768,16632,126,-275,-1
3900000,-784,712,16692,119,-285,-26
3902000,-804,744,16632,124,-275,-15
3904000,-744,716,16652,121,-302,-11
3906000,-832,760,16728,117,-265,-39
3908000,-768,728,16580,129,-316,1
3910000,-864,688,16532,112,-289,-28
3912000,-764,752,16596,109,-288,-7
3914000,-744,724,16620,95,-301,-2
3916000,-836,684,16696,131,-271,-2
3918000,-780,684,16524,118,-302,-32
3920000,-856,700,16700,97,-274,-24
3922000,-768,704,16644,106,-316,-29
3924000,-788,708,16692,94,-265,-21
3926000,-780,752,16660,126,-310,-7
3928000,-724,732,16612,108,-263,-70
3930000,-832,664,16680,104,-273,-42
3932000,-824,616,16624,113,-309,2
3934000,-832,736,16728,96,-257,-27
3936000,-768,652,16616,111,-292,-7
3938000,-764,728,16704,93,-304,-21
3940000,-744,760,16712,119,-302,-18
3942000,-780,700,16556,142,-281,-4
3944000,-768,744,16616,100,-285,16
3946000,-808,724,16668,119,-330,-21
3948000,-788,712,16664,112,-303,-46
3950000,-732,740,16632,86,-271,-15
3952000,-832,680,16648,129,-272,-20
3954000,-780,672,16596,112,-298,0
3956000,-780,712,16708,109,-316,0
3958004,-804,728,16604,77,-279,21
3960000,-772,760,16612,123,-292,-3
3962000,-784,724,16664,135,-325,-19
3964000,-808,756,16636,115,-285,-14
3966000,-888,692,16784,114,-258,-17
3968000,-768,712,16704,111,-331,18
3970000,-776,716,16708,85,-266,-34
3972000,-748,760,16680,124,-284,-19
3974000,-732,692,16684,106,-298,20
3976004,-776,736,16708,135,-285,-38
3978000,-796,676,16616,89,-285,-26
3980000,-812,760,16700,85,-299,2
3982000,-712,732,16660,86,-275,-19
3984000,-824,772,16736,127,-283,-12
3986000,-792,728,16672,123,-300,-1
3988000,-808,740,16584,92,-280,-33
3990000,-784,744,16656,64,-305,-15
3992000,-800,764,16612,112,-305,-10
3994000,-736,700,16664,112,-297,-13
3996000,-840,692,16592,135,-281,-1
3998000,-812,724,16612,138,-275,-12
4000000,-816,724,16664,93,-307,-40
4002000,-768,756,16696,119,-287,-25
4004000,-740,708,16580,130,-305,5
4006000,-852,760,16636,98,-293,-8
4008000,-736,708,16692,87,-330,-18
4010000,-764,716,16660,125,-297,-13
4012000,-732,744,16596,132,-290,-11
4014000,-756,716,16596,110,-284,-6
4016000,-812,748,16700,89,-272,5
4018000,-820,748,16624,100,-313,-4
4020000,-832,720,16688,79,-290,-10
4022000,-856,672,16572,129,-303,-9
4024000,-768,676,16580,125,-272,-10
4026000,-844,676,16716,106,-272,-13
4028004,-828,636,16580,106,-270,-14
4030000,-772,728,16576,129,-298,-14
4032000,-788,732,16724,95,-278,-17
4034000,-748,692,16752,107,-292,-32
4036000,-808,684,16720,107,-314,11
4038000,-852,724,16532,119,-277,6
4040000,-808,740,16676,89,-235,-8
4042000,-812,672,16664,129,-325,-19
4044000,-788,644,16656,86,-279,-17
4046000,-804,720,16712,114,-270,-4
4048000,-860,732,16588,109,-258,-18
4050000,-828,740,16544,94,-317,-54
4052000,-724,692,16616,130,-303,-13
4054000,-808,752,16668,97,-272,13
4056000,-836,724,16708,131,-268,-12
4058000,-756,748,16720,136,-318,-19
4060000,-796,712,16612,129,-264,12
4062000,-800,724,16716,141,-316,-53
4064000,-796,740,16652,112,-293,-12
4066000,-780,752,16652,82,-288,-23
4068004,-772,744,16692,130,-309,29
4070000,-808,740,16600,100,-284,-16
4072000,-724,688,16644,124,-296,1
4074004,-736,700,16560,129,-278,-19
4076000,-764,656,16632,96,-269,-11
4078000,-740,768,16684,86,-270,-17
4080000,-828,660,16656,117,-323,-38
4082000,-776,700,16684,132,-305,-12
4084000,-824,692,16708,108,-298,-8
4086000,-732,696,16620,98,-280,-13
4088000,-752,708,16632,104,-317,-3
4090000,-788,680,16600,154,-299,-14
4092000,-764,784,16636,107,-302,-16
4094000,-676,680,16720,103,-278,-48
4096000,-812,752,16628,124,-275,-18
4098000,-764,752,16564,82,-281,4
4100000,-804,752,16628,78,-307,1
4102000,-772,672,16620,109,-300,1
4104000,-808,676,16604,156,-285,-29
4106000,-780,752,16596,103,-298,-27
4108000,-736,676,16604,91,-272,-41
4110000,-724,712,16696,100,-300,-56
4112000,-772,772,16584,124,-272,16
4114000,-776,716,16688,133,-260,-20
4116000,-788,660,16688,131,-288,4
4118000,-844,728,16584,142,-278,-4
4120000,-760,728,16656,106,-335,12
4122000,-752,736,16648,119,-278,-31
4124000,-792,728,16688,94,-255,-21
4126000,-772,748,16736,121,-310,-15
4128000,-824,720,16624,102,-267,-7
4130000,-780,688,16584,91,-282,-18
4132000,-856,728,16684,113,-285,-4
4134000,-804,744,16572,128,-324,20
4136000,-796,784,16732,127,-343,-26
4138000,-832,728,16648,125,-284,2
4140000,-820,704,16588,93,-311,-30
4142000,-872,724,16596,109,-313,-37
4144000,-816,712,16596,107,-309,-24
4146000,-760,664,16580,104,-328,-35
4148000,-764,756,16820,115,-293,-1
4150000,-760,680,16636,129,-282,-26
4152000,-772,712,16520,102,-294,-23
4154000,-780,692,16560,124,-327,-44
4156000,-820,732,16644,128,-318,-5
4158000,-792,672,16700,102,-298,-20
4160000,-804,640,16616,98,-301,-31
4162000,-836,712,16604,126,-297,-32
4164000,-816,736,16704,86,-291,-19
4166000,-796,720,16728,86,-301,-18
4168000,-836,720,16652,126,-296,2
4170000,-740,720,16608,126,-314,-9
4172000,-876,720,16580,99,-301,-6
4174000,-852,696,16520,104,-284,6
4176000,-856,704,16560,99,-305,5
4178000,-784,756,16608,112,-300,0
4180000,-816,752,16576,91,-289,-37
4182000,-812,716,16628,81,-299,-34
4184000,-744,692,16660,134,-298,-5
4186000,-740,680,16516,114,-303,7
4188000,-808,692,16592,95,-275,-14
4190004,-796,668,16672,84,-296,-20
4192000,-752,732,16596,122,-306,-39
4194000,-784,756,16648,105,-308,-30
4196000,-828,688,16600,125,-283,-25
4198000,-808,736,16660,90,-300,-55
4200000,-836,704,16664,170,-316,28
4202004,-796,700,16612,85,-315,-12
4204000,-808,724,16636,112,-286,-3
4206000,-808,724,16616,125,-292,-39
4208000,-760,676,16560,83,-289,-27
4210000,-724,748,16644,124,-307,-44
4212000,-824,736,16632,111,-285,-14
4214004,-864,724,16624,104,-298,-10
4216000,-800,728,16628,123,-293,-4
4218000,-792,704,16744,132,-278,-43
4220000,-696,732,16676,89,-315,1
4222000,-856,700,16708,121,-309,-12
4224000,-760,712,16672,89,-259,-16
4226000,-804,732,16664,100,-275,-8
4228000,-804,732,16656,143,-315,17
4230000,-780,760,16676,118,-282,-10
4232000,-780,680,16620,93,-295,-16
4234000,-752,680,16688,120,-310,-2
4236000,-720,644,16640,132,-280,18
4238000,-844,756,16576,121,-307,-4
4240000,-804,732,16748,120,-314,-20
4242000,-768,660,16656,120,-309,-2
4244000,-796,640,16696,98,-287,-14
4246000,-824,748,16648,117,-311,-5
4248000,-820,724,16628,119,-286,9
4250000,-800,720,16664,93,-321,-29
4252000,-776,676,16716,110,-291,-23
4254000,-820,744,16636,113,-286,-1
4256000,-764,672,16632,120,-280,32
4258000,-828,768,16740,100,-266,-36
4260000,-748,700,16680,119,-298,-19
4262000,-808,736,16524,122,-283,-14
4264000,-800,724,16628,124,-346,-21
4266000,-752,724,16652,132,-301,-4
4268000,-852,724,16624,136,-288,-30
4270000,-792,708,16668,115,-292,-1
4272000,-724,724,16636,101,-333,19
4274000,-792,760,16624,99,-287,-14
4276000,-740,712,16656,106,-321,-5
4278000,-856,716,16688,118,-289,-6
4280000,-764,736,16640,118,-275,-24
4282000,-824,704,16600,124,-300,-37
4284004,-820,720,16500,129,-323,-20
4286000,-820,752,16704,96,-302,-10
4288000,-808,748,16664,139,-294,-30
4290000,-844,720,16576,117,-291,-33
4292000,-776,708,16684,94,-283,-24
4294000,-808,716,16588,125,-297,-31
4296000,-788,724,16628,122,-271,-45
4298000,-808,712,16728,129,-273,18
4300000,-744,752,16608,119,-298,-15
4302000,-772,744,16612,94,-315,19
4304000,-780,648,16708,92,-293,-17
4306000,-812,728,16716,117,-284,-17
4308000,-736,728,16772,116,-299,-24
4310000,-808,736,16684,143,-285,-15
4312000,-744,680,16648,140,-256,-16
4314000,-776,712,16568,76,-332,5
4316000,-808,744,16776,122,-315,0
4318000,-820,692,16748,131,-251,-12
4320000,-820,736,16596,103,-310,-9
4322000,-764,760,16736,123,-287,-47
4324004,-812,728,16736,152,-295,-15
4326000,-752,724,16768,123,-268,1
4328000,-784,692,16696,114,-285,-31
4330004,-844,720,16664,139,-324,-30
4332000,-840,720,16656,130,-257,0
4334000,-828,672,16736,113,-312,8
4336000,-736,732,16596,148,-291,1
4338000,-768,688,16564,141,-289,-13
4340000,-824,728,16648,128,-282,-34
4342000,-772,704,16680,96,-319,-3
4344000,-840,716,16684,81,-275,-29
4346000,-860,644,16680,121,-292,-8
4348000,-788,736,16756,126,-309,-37
4350000,-800,664,16696,129,-284,9
4352000,-844,708,16628,99,-304,-5
4354000,-708,736,16612,104,-304,4
4356000,-788,736,16648,115,-299,-14
4358000,-800,680,16568,114,-268,-44
4360000,-788,708,16676,109,-292,-18
4362000,-812,716,16676,125,-321,8
4364000,-804,716,16540,105,-288,-18
4366000,-848,644,16656,92,-302,-6
4368000,-828,696,16652,98,-269,5
4370000,-776,732,16560,115,-290,-2
4372000,-836,700,16700,147,-275,-24
4374000,-788,704,16644,102,-302,-11
4376000,-816,676,16484,99,-308,0
4378000,-788,748,16740,126,-295,-5
4380000,-776,672,16616,132,-283,3
4382000,-864,760,16704,101,-265,-12
4384000,-792,692,16664,97,-291,-33
4386000,-712,756,16648,135,-306,-31
4388000,-784,720,16704,119,-280,-13
4390000,-744,764,16688,123,-314,-12
4392000,-748,768,16744,100,-289,22
4394000,-716,744,16656,85,-278,-22
4396004,-804,664,16716,120,-305,-1
4398000,-824,704,16608,127,-297,-17
4400000,-736,716,16720,87,-309,-26
4402000,-828,748,16636,140,-324,1
4404000,-832,776,16688,101,-292,-12
4406000,-836,728,16692,158,-293,7
4408000,-836,696,16668,129,-294,3
4410000,-800,684,16632,105,-273,-52
4412000,-780,736,16552,106,-307,-24
4414004,-764,712,16616,133,-285,-30
4416000,-772,744,16592,87,-273,-1
4418000,-728,664,16724,104,-305,-15
4420000,-752,716,16672,88,-302,-13
4422000,-840,752,16640,127,-283,3
4424000,-792,720,16580,105,-311,-29
4426000,-812,664,16628,144,-291,-55
4428000,-784,692,16576,120,-320,-17
4430000,-820,720,16672,120,-288,-38
4432004,-820,716,16768,115,-247,-45
4434000,-784,748,16692,136,-268,-2
4436000,-824,716,16704,87,-298,-12
4438000,-764,732,16604,113,-287,-32
4440000,-788,704,16752,158,-298,-33
4442000,-832,724,16664,120,-307,-7
4444000,-768,676,16644,129,-288,12
4446000,-748,776,16604,123,-272,-3
4448000,-784,724,16608,135,-268,-36
4450000,-768,732,16600,79,-317,-15
4452004,-788,808,16668,100,-309,-20
4454000,-816,728,16696,125,-283,14
4456000,-824,756,16552,138,-299,-13
4458004,-760,720,16636,95,-277,27
4460000,-788,760,16652,101,-311,-1
4462000,-804,760,16656,155,-278,-28
4464000,-768,752,16660,112,-326,32
4466000,-764,712,16664,91,-279,-33
4468000,-748,704,16628,124,-294,-36
4470000,-792,708,16660,123,-301,-6
4472000,-752,704,16564,98,-291,-37
4474000,-808,740,16672,85,-275,-10
4476000,-792,756,16604,149,-294,-32
4478000,-808,676,16708,139,-312,-16
4480000,-764,720,16572,127,-290,6
4482000,-812,704,16636,108,-278,-19
4484000,-760,712,16612,89,-304,18
4486000,-812,768,16656,125,-292,-43
4488000,-768,700,16692,123,-312,-11
4490000,-764,716,16732,122,-297,-12
4492000,-708,716,16660,78,-298,-27
4494000,-832,744,16576,104,-285,5
4496000,-848,704,16620,142,-283,16
4498000,-764,676,16680,110,-306,-14
4500000,-760,688,16676,127,-302,-18
4502000,-816,636,16516,107,-289,12
4504000,-836,728,16656,129,-311,-20
4506000,-836,712,16616,130,-324,-20
4508000,-832,724,16684,120,-286,18
4510000,-820,728,16644,109,-250,6
4512000,-860,696,16664,100,-299,-42
4514000,-820,732,16720,105,-285,-2
4516000,-768,752,16580,144,-312,-16
4518000,-788,744,16608,107,-314,-18
4520000,-828,688,16712,107,-294,-24
4522000,-772,744,16652,115,-272,0
4524000,-804,748,16656,120,-285,-35
4526000,-780,724,16632,99,-258,-14
4528000,-816,704,16684,123,-273,3
4530000,-752,744,16564,86,-302,-15
4532000,-744,744,16536,127,-273,-4
4534000,-756,696,16628,106,-278,-11
4536000,-784,740,16748,93,-302,-10
4538000,-744,676,16692,126,-305,-31
4540000,-788,760,16696,117,-283,-6
4542000,-804,768,16620,127,-299,-17
4544004,-812,700,16640,125,-309,-19
4546000,-820,668,16616,117,-292,-12
4548000,-812,696,16684,91,-280,-3
4550000,-772,760,16628,115,-284,-33
4552000,-848,688,16676,127,-278,-43
4554000,-788,712,16676,90,-288,-22
4556000,-844,736,16652,107,-280,-12
4558000,-776,724,16604,133,-300,-13
4560000,-772,752,16744,96,-296,-38
4562000,-800,700,16656,110,-316,-18
4564000,-788,800,16700,137,-308,-41
4566000,-772,744,16628,101,-301,-25
4568000,-780,724,16588,125,-282,-11
4570000,-832,736,16600,81,-316,-5
4572000,-768,624,16544,121,-305,-13
4574000,-808,684,16552,102,-286,-4
4576000,-828,688,16772,112,-269,-32
4578000,-744,736,16640,97,-292,4
4580000,-796,700,16692,130,-302,-17
4582000,-744,744,16572,109,-300,-5
4584000,-788,708,16652,118,-316,-34
4586000,-812,712,16656,122,-284,-24
4588000,-776,732,16560,120,-323,-23
4590000,-800,776,16700,97,-316,-5
4592000,-768,712,16632,104,-254,-9
4594000,-784,660,16616,124,-263,5
4596000,-816,752,16732,113,-275,-26
4598000,-800,740,16664,113,-288,0
4600000,-796,692,16660,111,-288,-9
4602000,-820,732,16652,138,-278,-2
4604000,-764,736,16636,99,-310,-44
4606000,-828,752,16616,106,-284,-13
4608000,-760,704,16764,115,-299,-49
4610000,-808,760,16628,95,-293,0
4612000,-744,752,16644,107,-297,-22
4614000,-808,660,16584,121,-281,-22
4616000,-752,696,16692,140,-310,-22
4618000,-768,676,16564,88,-290,-23
4620000,-816,744,16616,111,-249,-15
4622000,-764,712,16552,115,-310,1
4624000,-796,744,16680,125,-326,-30
4626000,-780,756,16680,96,-281,15
4628000,-764,736,16560,108,-262,-38
4630000,-744,712,16724,126,-324,26
4632000,-772,716,16500,112,-336,-8
4634000,-748,760,16612,121,-288,-9
4636000,-828,684,16628,114,-304,-12
4638000,-824,700,16736,109,-299,-23
4640000,-832,660,16592,110,-304,-37
4642000,-852,732,16748,143,-304,-13
4644000,-728,704,16724,118,-283,-22
4646000,-848,756,16592,115,-320,-20
4648000,-884,764,16672,116,-276,-9
4650000,-824,680,16604,109,-254,-34
4652000,-776,720,16636,115,-281,-27
4654000,-764,768,16652,113,-293,-20
4656000,-800,724,16688,100,-293,-48
4658000,-788,696,16620,126,-295,-35
4660000,-808,696,16672,136,-297,-24
4662000,-860,696,16684,120,-307,-8
4664000,-812,664,16676,132,-277,-4
4666000,-808,760,16700,128,-296,-4
4668000,-844,732,16636,125,-312,-14
4670000,-828,728,16660,117,-305,-1
4672004,-804,740,16664,106,-299,-28
4674000,-804,684,16608,117,-306,-43
4676000,-792,708,16748,110,-289,2
4678000,-764,704,16676,109,-311,-5
4680000,-772,696,16684,115,-297,-8
4682000,-852,680,16660,109,-273,16
4684000,-740,728,16684,80,-288,-20
4686000,-852,724,16636,126,-303,-36
4688000,-788,700,16548,103,-279,-16
4690000,-720,688,16652,113,-288,-8
4692000,-788,768,16696,107,-278,-17
4694000,-748,700,16704,115,-298,-21
4696000,-800,680,16724,113,-307,-1
4698000,-780,744,16660,114,-309,-11
4700000,-756,740,16624,100,-281,-4
4702000,-784,732,16668,113,-270,-14
4704000,-828,752,16608,114,-313,-51
4706000,-820,700,16768,116,-293,24
4708000,-836,736,16572,136,-295,23
4710000,-784,688,16596,120,-265,-32
4712000,-824,676,16616,122,-335,-3
4714000,-788,692,16720,114,-268,5
4716000,-792,736,16644,121,-291,-15
4718000,-816,720,16688,117,-269,-23
4720000,-784,648,16616,108,-333,3
4722000,-828,732,16728,128,-283,-35
4724000,-824,772,16704,126,-317,-3
4726000,-800,692,16672,144,-298,-3
4728000,-768,768,16604,109,-266,-21
4730000,-788,720,16692,107,-289,-52
4732000,-768,756,16612,109,-289,-36
4734000,-772,848,16568,116,-289,-25
4736000,-772,796,16648,87,-280,6
4738000,-784,712,16576,97,-291,-1
4740000,-736,720,16692,101,-313,-28
4742000,-812,740,16720,89,-260,-4
4744000,-852,716,16620,113,-275,-35
4746000,-756,752,16712,113,-338,-21
4748004,-796,720,16728,115,-298,-42
4750000,-764,700,16640,130,-263,13
4752000,-832,708,16644,103,-323,-13
4754000,-868,772,16572,112,-308,-28
4756000,-792,652,16648,149,-278,-19
4758000,-816,748,16588,122,-299,9
4760000,-824,744,16756,102,-258,1
4762000,-776,772,16700,129,-338,-8
4764000,-788,712,16568,133,-283,-18
4766000,-788,676,16628,98,-267,-24
4768000,-808,708,16644,117,-281,-11
4770000,-784,684,16684,98,-293,10
4772000,-744,732,16608,125,-281,-14
4774000,-728,708,16616,113,-301,-31
4776000,-784,732,16616,116,-308,-13
4778000,-804,708,16708,105,-323,-36
4780004,-776,752,16604,106,-311,13
4782000,-756,812,16636,111,-290,-47
4784000,-752,724,16748,131,-318,-37
4786000,-776,692,16640,104,-300,-9
4788000,-788,728,16604,145,-265,17
4790000,-816,756,16568,92,-303,-59
4792000,-824,740,16716,109,-281,2
4794000,-724,708,16688,120,-291,7
4796000,-832,708,16580,125,-302,-40
4798000,-852,712,16652,137,-286,2
4800000,-772,728,16640,112,-283,-26
4802000,-784,760,16640,107,-284,-11
4804000,-808,728,16616,141,-301,8
4806000,-792,760,16684,113,-308,5
4808000,-792,708,16612,117,-293,-41
4810000,-772,768,16632,114,-283,-8
4812000,-788,700,16632,111,-292,-9
4814000,-832,788,16660,67,-297,2
4816000,-740,636,16756,128,-315,-25
4818000,-780,684,16792,100,-277,-7
4820000,-728,712,16636,136,-288,-7
4822000,-808,720,16636,157,-294,-17
4824000,-816,716,16756,130,-296,-6
