micros,ax,ay,az,gx,gy,gz
6954004,2176,-1256,-11028,2195,8805,-8178
6956000,2248,-104,-11512,467,9576,-7380
6958000,2256,1164,-11220,-1574,10291,-6442
6960000,3712,1108,-12352,-3519,10766,-5718
6962000,1508,2644,-11024,-5516,11016,-4701
6964000,4196,1260,-13276,-7498,11741,-3921
6966000,3304,1900,-10932,-9490,12757,-3317
6968000,4900,2060,-10940,-10806,14466,-2738
6970000,3508,48,-2780,-11887,15884,-2148
6972000,2488,1076,-8456,-13278,17227,-1530
6974000,5668,-944,-8692,-14199,20163,-1355
6976000,6464,-1084,-4620,-14971,22460,-1336
6978000,7376,-512,-3448,-15541,24621,-1446
6980000,7252,-88,-1400,-15891,27292,-1479
6982000,7868,-616,1220,-16035,29923,-1653
6984000,8976,-1432,3940,-15993,32352,-2033
6986000,10400,-1952,5796,-15801,32767,-2581
6988000,11568,-2068,7432,-15262,32767,-3218
6990000,12408,-2436,9348,-14507,32767,-3911
6992000,12740,-2924,9780,-13693,32767,-4710
6994000,12848,-3308,10300,-12832,32767,-5563
6996000,12612,-3808,10192,-11941,32767,-6465
6998000,12160,-3828,9204,-11148,32767,-7360
7000000,11644,-3576,7908,-10458,32767,-8264
7002004,10784,-3012,6456,-9898,32767,-9185
7004000,9564,-2512,4748,-9562,32767,-10057
7006000,8840,-2128,2860,-9425,32767,-11088
7008000,8204,-2968,220,-9632,32767,-12151
7010000,6208,-268,-1284,-9658,32767,-13147
7012000,1880,804,-2508,-10521,32767,-14018
7014000,1616,-224,-7788,-11962,32767,-15321
7016004,1892,-760,-15364,-13552,32767,-16963
7018000,1184,-2492,-9844,-14574,32767,-18733
7020000,-1316,-1984,-7492,-15592,32767,-20439
7022000,-3300,-2780,-7984,-16858,32767,-22121
7024000,-5584,-3756,-7360,-18237,32767,-23668
7026000,-7404,-4188,-4336,-19537,32767,-25123
7028000,-8204,-4136,-728,-20706,32767,-26638
7030000,-8024,-3920,3840,-21621,32767,-28386
7032000,-6660,-4444,8204,-22131,32767,-30307
7034000,-5092,-6244,12712,-21991,32767,-32517
7036000,-4072,-8672,17604,-21379,32767,-32768
7038000,-3780,-11244,21360,-20107,32767,-32768
7040000,-2080,-13932,26052,-18287,32767,-32768
7042000,-4028,-13248,26468,-16247,32767,-32768
7044000,-5192,-11908,30584,-13857,32767,-32768
7046000,-7956,-10552,32767,-11041,32767,-32768
7048000,-11432,-9704,32767,-8071,32767,-32768
7050000,-14840,-8036,32767,-4895,32767,-32768
7052000,-17612,-7336,32767,-1878,32767,-32768
7054000,-22000,-5692,32767,1289,32767,-32768
7056000,-25372,-4196,32767,4150,32767,-32768
7058000,-28652,-1892,32767,6247,32767,-32768
7060000,-30388,-316,32767,8514,32767,-32768
7062000,-31460,1408,32767,10453,32767,-32768
7064000,-32116,2152,32767,12367,32767,-32768
7066000,-29772,832,32767,14194,32767,-32768
7068000,-29356,164,32767,15938,32767,-30181
7070004,-27628,-944,32767,17186,32767,-27264
7072000,-25872,-2044,32767,18195,32767,-24353
7074000,-23900,-2784,30408,18860,32767,-21629
7076000,-22532,-3124,25748,19129,32767,-19160
7078004,-21496,-3392,22272,19077,32767,-17034
7080000,-21060,-3424,18588,18588,32767,-15103
7082004,-20924,-2768,14364,17764,32767,-13375
7084000,-22440,-1820,11592,16812,32767,-11869
7086000,-24020,-984,7936,15490,32767,-10447
7088000,-19012,-1884,2576,13936,32767,-9859
7090000,-27316,384,4672,12310,32767,-8880
7092000,-27972,12,40,10600,32767,-7930
7094000,-30348,1000,-664,8673,32767,-6982
7096000,-32596,1004,-2924,6666,32767,-6071
7098000,-32768,832,-4144,4565,32767,-5240
7100000,-32768,492,-5216,2662,32767,-4476
7102000,-32768,844,-4000,899,32767,-3594
7104000,-32768,-600,-5060,-406,32767,-2705
7106000,-32768,-1948,-2880,-1515,32767,-1747
7108000,-32768,-3044,-2084,-2492,32767,-758
7110000,-32768,-3016,-760,-3270,32767,359
7112000,-32768,-4160,-1196,-3780,32767,1836
7114000,-32768,-4960,6116,-3555,32767,3668
7116000,-32768,-5068,10304,-3430,32767,5344
7118000,-32768,-4068,7748,-3366,32767,6894
7120000,-32768,-2328,8280,-3467,32767,8498
7122000,-32768,-1640,8488,-3428,32767,10010
7124000,-32768,-1364,9704,-3532,32767,11468
7126000,-32768,-1992,10976,-3437,32767,12892
7128000,-32768,-2880,11956,-3330,32767,14311
7130000,-30988,-3508,13552,-2925,32767,15728
7132000,-28200,-3580,15444,-2453,32767,17183
7134004,-22816,-4260,14468,-1870,31403,18377
7136000,-19448,-3400,16236,-1283,25597,19538
7138000,-14548,-2584,14496,-945,19679,20354
7140000,-8304,-2612,11536,-704,13851,20647
7142004,-3648,-2932,11856,-509,8208,20753
7144000,-136,-3224,11400,-205,3060,20785
7146000,3024,-3236,11796,47,-1691,20754
7148000,6288,-3420,10508,329,-6133,20309
7150000,10720,-3372,8792,335,-9477,19693
7152000,13912,-3304,5692,7,-12422,18824
7154000,16712,-2424,3400,-469,-15319,17565
7156000,19084,-1936,1844,-1172,-18236,16118
7158000,20488,-1060,128,-1977,-20828,14649
7160000,21108,-960,-824,-2941,-23081,13126
7162000,22060,-628,-348,-4079,-25410,11636
7164000,22568,-2400,-3156,-4819,-27474,10106
7166000,22368,-1736,-1400,-6009,-28914,8787
7168000,22504,-1472,-1968,-6851,-30578,7320
7170000,22240,-1836,-3276,-7901,-32122,5865
7172000,21632,-1752,-3040,-8831,-32768,4492
7174000,21040,-2192,-2564,-9663,-32768,3194
7176000,20324,-2888,-2176,-10430,-32768,1978
7178000,19080,-3064,-1680,-11206,-32768,909
7180000,18676,-3332,-1748,-11820,-32768,-104
7182000,18520,-4088,-852,-12301,-32768,-1132
7184000,14348,-3708,504,-12718,-32768,-1526
7186000,10232,-4156,1524,-13112,-32768,-1718
7188000,9140,-4612,6068,-13001,-32768,-2070
7190000,8852,-5156,4560,-13301,-32768,-2297
7192004,6472,-4756,6976,-13387,-32768,-2276
7194000,4116,-4204,7928,-13484,-32768,-2007
7196000,2208,-3772,8700,-13713,-32768,-1498
7198000,692,-3392,9596,-13881,-32768,-792
7200000,-748,-3476,10496,-14193,-32768,70
7202004,-2168,-3288,11284,-14547,-32768,1024
7204000,-3320,-3192,11744,-15012,-32768,1958
7206000,-3948,-3344,11488,-15497,-32768,3107
7208000,-5212,-3812,12480,-16079,-32768,4271
7210000,-6312,-4272,12676,-16808,-32768,5564
7212000,-7292,-4632,12444,-17730,-32768,6900
7214000,-8184,-4836,12228,-18800,-32768,8334
7216000,-9176,-4708,12596,-20084,-32768,9935
7218000,-9828,-4592,12388,-21568,-32768,11635
7220000,-10168,-5216,15384,-22708,-32768,13477
7222000,-10532,-4708,16556,-24188,-32768,15312
7224000,-10256,-4620,15944,-25735,-32768,17263
7226000,-10732,-4536,16916,-27139,-32768,19134
7228000,-10912,-4316,18644,-28335,-32768,21054
7230000,-10388,-4508,20560,-29363,-32768,22887
7232004,-9592,-4844,22852,-30106,-32768,24585
7234000,-8656,-5660,25596,-30442,-32768,26125
7236000,-8184,-6284,28212,-30708,-32768,27569
7238000,-6776,-6580,30276,-30727,-32768,28909
7240004,-6348,-6464,32767,-30426,-32768,30153
7242000,-6124,-6276,32767,-29828,-32768,31174
7244000,-3976,-6536,32767,-28955,-32768,31663
7246000,-3424,-6736,32767,-27911,-32768,32282
7248000,-3616,-6372,32767,-26704,-32768,32647
7250000,-3288,-6432,32767,-25118,-32768,32767
7252000,-4048,-23144,32767,-22509,-32768,32767
7254000,13336,1876,16908,-18029,-32768,32767
7256000,32767,12724,32767,32767,-32768,24099
7258000,-23668,20728,32767,32767,-32768,25927
7260000,616,2012,32767,32767,-32768,11558
7262000,-32768,7660,8364,32767,-32768,6593
7264000,32767,32767,-32768,32767,-32768,5424
7266000,-2000,32767,-32768,32767,-32768,8605
7268000,-32028,18528,9796,32051,-32768,8282
7270000,-32152,-18436,3960,24962,-32768,6569
7272004,-22428,-18360,-22312,19690,-32768,7615
7274000,-17876,-8772,-30388,15636,-32768,9645
7276000,-17640,-11100,-29196,12996,-32768,10991
7278000,-20096,-16852,-19792,10756,-32768,12064
7280000,-13528,-17028,-20672,8618,-32768,13200
7282000,-4624,-15156,-23408,6138,-32768,13233
7284000,-9764,-9212,-9144,4667,-32768,15071
7286000,1864,-9116,-11528,2836,-32768,15165
7288000,7048,-3092,-6236,1513,-32768,14737
7290000,14808,-972,-3760,291,-32768,13597
7292000,17848,1420,624,-940,-32768,12231
7294000,22716,2968,2488,-2027,-32768,10265
7296000,24360,472,4932,-2304,-32768,8212
7298000,25480,3240,8016,-2464,-32768,6145
7300000,24628,960,8688,-2669,-32768,4368
7302000,24752,-1780,6640,-2488,-32768,2640
7304000,26276,-4028,12532,-1910,-32768,856
7306000,27896,-5708,12288,-1015,-32768,-855
7308000,26120,-6020,15324,-243,-32768,-2604
7310000,25896,-6836,12152,705,-32768,-3814
7312000,24276,-5716,14248,1446,-32768,-5025
7314000,22900,-3616,14784,2318,-32768,-6181
7316000,22180,-1744,12504,2990,-32768,-7360
7318000,20620,-1200,11708,3609,-31639,-8470
7320000,16620,-760,12108,4230,-28140,-9276
7322000,17908,-1356,11108,4596,-24283,-10058
7324000,14108,-3540,13952,5394,-21509,-10828
7326000,10468,-2060,12984,5993,-18471,-11088
7328000,9348,-2396,9972,6596,-15284,-11157
7330000,8540,-2592,7776,7183,-11788,-11251
7332000,5372,-1284,6624,7825,-8789,-10810
7334000,2628,-832,6176,8331,-6723,-9979
7336000,812,-1016,4032,8875,-3762,-9164
7338004,-500,-1932,3064,9152,-1128,-8259
7340000,-728,-1980,1112,9314,1826,-7591
7342004,-1004,-728,64,9304,4784,-6826
7344000,-844,1424,-2496,9020,7846,-6238
7346000,-1792,3412,-3584,8446,11085,-5592
7348000,-1792,3528,-6332,7670,14493,-4968
7350000,-1252,3164,-7420,6664,17716,-4452
7352000,-620,2260,-8880,5545,21142,-4063
7354000,-168,1296,-8956,4443,24294,-3712
7356000,788,852,-10400,3204,27196,-3344
7358000,2316,392,-9648,2032,30102,-3009
7360000,3620,188,-7532,751,32376,-2634
7362000,5832,60,-6628,-551,32767,-2385
7364000,8636,-184,-4592,-1802,32767,-2468
7366000,11312,136,-2976,-2968,32767,-2798
7368000,14304,-84,12,-3879,32767,-3278
7370000,17276,-416,3788,-4452,32767,-3973
7372000,20068,-1200,6640,-4795,32767,-4757
7374000,22280,-2448,9364,-4753,32767,-5690
7376000,23112,-3424,12304,-4405,32767,-6672
7378000,24364,-5304,13688,-3684,32767,-7687
7380000,24764,-6764,15928,-2659,32767,-8749
7382000,24976,-8056,16920,-1414,32767,-9719
7384000,23880,-8036,17420,-60,32767,-10520
7386004,23112,-7988,16836,1248,32767,-11214
7388000,22416,-8216,16368,2392,32058,-11793
7390004,22008,-8276,16124,3365,30425,-12392
7392000,21616,-7952,15828,4114,28108,-12793
7394000,20548,-6684,16284,4465,24935,-13129
7396000,19360,-5008,15984,4546,21008,-13085
7398004,17864,-3136,15796,4329,16763,-12880
7400000,16240,-1512,15396,3850,12373,-12492
7402000,14444,-508,14988,3281,8140,-11885
7404000,12892,112,14056,2645,4403,-11137
7406000,11396,516,13212,2011,1343,-10229
7408000,10180,512,12716,1531,-876,-9357
7410000,8616,476,12296,1272,-2665,-8345
7412000,7336,124,12000,1190,-3737,-7366
7414000,6472,-612,11288,1285,-4073,-6453
7416000,4992,-692,11668,1435,-4259,-5561
7418000,4532,-792,10420,1669,-3734,-4663
7420000,4284,-792,10240,1992,-2965,-3931
7422000,4428,-844,9472,2221,-2049,-3262
7424000,4708,-696,8600,2414,-877,-2717
7426000,5248,-400,7788,2494,313,-2265
7428000,6300,-432,6244,2444,1877,-1982
7430000,7248,-788,5152,2399,3670,-1862
7432000,8436,-1136,3760,2150,5737,-1902
7434000,10284,-1636,1400,1832,8552,-2203
7436000,11268,-1620,240,1382,11631,-2728
7438000,12360,-1492,-1496,724,14911,-3394
7440000,13560,-1192,-2852,-43,18344,-4212
7442000,14608,-1032,-3964,-1007,22129,-5182
7444000,15248,-720,-4484,-2149,25990,-6236
7446000,16008,-516,-4700,-3428,29931,-7423
7448000,16796,-188,-4884,-4819,32767,-8581
7450000,17304,96,-4412,-6284,32767,-9897
7452000,17576,144,-3444,-7699,32767,-11181
7454004,17704,108,-2228,-8977,32767,-12529
7456000,17312,160,-752,-10096,32767,-13853
7458000,17232,-288,788,-11004,32767,-15201
7460000,16840,-876,2404,-11728,32767,-16521
7462004,16040,-1364,4280,-12171,32767,-17820
7464000,15488,-2120,5532,-12354,32767,-19043
7466004,14580,-2712,7240,-12346,32767,-20191
7468000,13556,-3100,8696,-12172,32767,-21218
7470004,12524,-3268,10244,-11877,32767,-22154
7472000,11504,-3332,11680,-11381,32767,-22995
7474000,10796,-3492,12448,-10745,32767,-23751
7476000,10216,-3888,12684,-9974,32767,-24483
7478000,9916,-4216,12272,-9199,32767,-25174
7480004,9956,-4660,11172,-8398,32767,-25913
7482000,9892,-4944,10148,-7631,32767,-26783
7484000,9644,-5092,9284,-6968,32767,-27712
7486000,9516,-5164,7972,-6462,32767,-28755
7488004,9092,-5000,6740,-6095,32767,-29816
7490000,8580,-4784,5404,-5934,32767,-30924
7492000,8236,-4384,3752,-6022,32767,-32105
7494000,7840,-4280,2084,-6294,32767,-32768
7496004,7224,-4408,868,-6704,32767,-32768
7498000,6184,-4420,156,-7116,32767,-32768
7500000,4980,-4296,-508,-7519,32767,-32768
7502000,4004,-4552,-1340,-7874,32767,-32768
7504000,1944,-4704,-1640,-8217,32767,-32768
7506000,-384,-5068,-3976,-8684,32767,-32768
7508000,-3308,-5364,-2844,-8750,32767,-32768
7510000,-6800,-5400,-2908,-8790,32767,-32768
7512000,-10112,-5452,-2296,-8638,32767,-32768
7514004,-13636,-5596,-2120,-8351,32767,-32768
7516000,-17440,-5700,-1076,-7843,32767,-32768
7518004,-21612,-5508,-260,-7251,32767,-32768
7520000,-26064,-5312,896,-6402,32767,-32768
7522000,-29636,-4876,840,-5368,32767,-32768
7524000,-32768,-5196,1356,-4315,32767,-32768
7526004,-32768,-5244,2092,-3212,32767,-32768
7528000,-32768,-5440,2996,-2064,32767,-32768
7530000,-32768,-5400,4456,-965,32767,-32768
7532000,-32768,-5508,5516,103,32767,-32768
7534000,-32768,-5636,7516,1026,32767,-32768
7536000,-32768,-5156,10660,1693,32767,-32768
7538000,-32768,-5092,11508,1899,32767,-32768
7540000,-32768,-3660,21112,2298,32767,-32768
7542000,-32768,-1452,24216,2306,32767,-32768
7544000,-32768,-524,25084,2032,32767,-32768
7546000,-32768,2492,32767,2172,32767,-32737
7548000,-32484,4544,32767,2389,32767,-30583
7550000,-27604,6304,32767,3393,32767,-28778
7552000,-22172,5856,32767,4956,32767,-27132
7554000,-18204,4144,32767,6954,32767,-25868
7556000,-16048,2628,32767,9330,32767,-24489
7558000,-14012,836,32767,11916,32767,-23049
7560000,-14940,-388,32767,14617,32767,-21212
7562000,-15948,-1544,32767,16975,32767,-19682
7564000,-20056,-2088,32767,19444,32767,-17039
7566000,-22408,-3044,32767,21380,32767,-14248
7568000,-26240,-4080,26532,22718,32767,-11259
7570000,-29692,-4832,18540,23327,23725,-8299
7572000,-32768,-5056,10488,23247,11384,-5163
7574000,-32768,-4024,2116,22332,1413,-2082
7576000,-32768,-3328,-6064,20648,-5886,932
7578000,-32768,-1552,-12612,18302,-10960,3964
7580000,-32768,-472,-19044,15373,-13395,6808
7582000,-32768,128,-23168,12056,-13516,9296
7584000,-32768,1036,-25700,8498,-11789,11223
7586000,-32768,1044,-26616,4954,-8770,12815
7588000,-32768,1256,-28028,1592,-5253,13788
7590000,-32768,1116,-27724,-2119,-510,14407
7592000,-32768,892,-25800,-5375,4494,14839
7594004,-32768,-8,-23388,-8312,9092,15128
7596000,-31860,-1256,-19168,-10872,13544,15140
7598004,-30492,-2928,-12708,-12667,17319,14802
7600000,-28112,-4656,-10488,-13857,20571,14490
7602000,-26736,-5296,-7188,-14628,23226,14352
7604000,-25208,-5992,-4220,-14840,25389,14309
7606000,-23836,-6432,-1472,-14829,27200,14272
7608000,-23056,-7276,868,-14625,28211,14233
7610000,-22084,-7188,1792,-14209,28929,14321
7612000,-21244,-6828,3392,-13737,29557,14556
7614000,-20264,-6940,3432,-13344,30346,14924
7616000,-20160,-6500,5920,-12904,30254,15304
7618000,-18932,-5616,6452,-12679,29639,15709
7620000,-17460,-4464,7844,-12409,28484,16120
7622000,-16384,-2380,9956,-12348,26170,16584
7624000,-14000,-436,10384,-12317,23352,17008
7626000,-11772,1384,12368,-12199,19813,17362
7628000,-9620,2324,13624,-11936,15316,17576
7630000,-7532,2492,14204,-11557,10576,17690
7632000,-5472,2108,14228,-11161,5866,17641
7634000,-1652,2216,13952,-10706,1322,17298
7636000,-1568,960,12000,-10076,-2978,16977
7638000,-1440,-1376,13780,-9344,-6558,16725
7640000,-796,-1372,13396,-8453,-10102,16309
7642000,604,-1224,10444,-7834,-12567,15549
7644000,1532,-1784,8064,-7264,-14437,14754
7646004,2248,-2128,6956,-6820,-16006,13752
7648000,3248,-2144,5152,-6632,-16991,12517
7650000,3764,-1984,2552,-6608,-17194,11224
7652000,3280,-1636,2020,-6662,-17196,9918
7654000,2860,-1060,888,-6799,-16664,8644
7656004,3028,-596,-80,-7107,-15777,7294
7658000,2464,-728,56,-7360,-14957,5979
7660000,2544,-308,-16,-7702,-14047,4585
7662000,2016,-28,192,-7977,-13004,3252
7664000,1464,-500,784,-8114,-11992,2013
7666000,936,-1100,2400,-8158,-11055,824
7668000,176,-1696,3084,-8169,-9969,-299
7670000,-736,-2216,3792,-7987,-8990,-1273
7672000,-1628,-2508,5024,-7690,-8002,-2195
7674000,-2580,-3040,5788,-7172,-7226,-2980
7676000,-3644,-3376,6588,-6671,-6391,-3706
7678000,-4864,-3500,7340,-6007,-5771,-4247
7680000,-10572,-3636,8240,-5394,-5490,-4082
7682000,-7840,-2620,7768,-4611,-5092,-4408
7684000,-10328,-3132,9252,-4170,-5457,-4507
7686000,-11236,-3116,8028,-3501,-5780,-4442
7688000,-12712,-2244,9192,-2972,-6373,-4206
7690000,-13764,-1680,9284,-2512,-7382,-3862
7692000,-14248,-1652,8724,-2058,-8446,-3480
7694000,-14900,-1232,8816,-1839,-9811,-3013
7696000,-15108,-660,8436,-1706,-11307,-2540
7698000,-15696,-460,7812,-1612,-12926,-2014
7700000,-15456,-400,8156,-1594,-14795,-1548
7702000,-15344,-40,6564,-1745,-16966,-1197
7704000,-13944,-212,7820,-1791,-19326,-1024
7706000,-12656,-400,7672,-1855,-22285,-986
7708000,-13872,-476,8488,-1941,-25252,-737
7710004,-13752,-20,8336,-1962,-28430,-520
7712000,-12700,-124,7980,-2072,-31841,-319
7714000,-12396,-396,7940,-2287,-32768,-247
7716000,-12204,-452,8100,-2489,-32768,-163
7718004,-12060,-488,7944,-2726,-32768,-137
7720000,-12068,-512,7964,-3006,-32768,-153
7722004,-12216,-552,8048,-3403,-32768,-96
7724000,-12536,-660,7960,-3832,-32768,51
7726000,-12732,-664,8184,-4438,-32768,225
7728000,-12956,-504,8516,-5058,-32768,493
7730000,-12884,-64,8864,-5770,-32768,853
7732000,-12948,184,9280,-6492,-32768,1210
7734000,-13016,156,9720,-7101,-32768,1600
7736000,-13116,-8,9976,-7940,-32768,2164
7738000,-13484,-400,10248,-8847,-32768,2865
7740000,-14100,-740,10636,-9764,-32768,3796
7742000,-14992,-1044,10976,-10694,-32768,4959
7744000,-16112,-1500,11244,-11668,-32768,6380
7746000,-17868,-2020,11928,-12512,-32768,8029
7748000,-19792,-2416,12892,-13339,-32768,9880
7750000,-21600,-2740,13580,-14135,-32768,12011
7752000,-22884,-3000,14112,-14886,-32768,14368
7754000,-24304,-3088,15224,-15423,-32768,17054
7756000,-25660,-3448,18208,-15673,-32768,19865
7758000,-26608,-3396,19028,-15782,-32768,22783
7760000,-27100,-3148,19744,-15645,-32768,25714
7762000,-27476,-2960,20640,-15213,-32768,28612
7764000,-27064,-2868,21052,-14610,-32768,31461
7766000,-26504,-3400,21320,-13884,-32768,32767
7768000,-25572,-3856,22064,-13127,-32768,32767
7770000,-24172,-3664,21988,-12270,-32768,32767
7772000,-22480,-3028,22004,-11292,-32768,32767
7774000,-20400,-2504,22224,-10239,-32768,32767
7776000,-18004,-2204,22432,-9050,-32768,32767
7778000,-15200,-1444,22556,-7825,-32768,32767
7780000,-8136,-2780,20376,-7034,-32768,32767
7782000,-6740,-4228,15500,-6268,-32768,32767
7784004,-4424,-1604,21412,-5192,-32768,32767
7786000,-376,-672,20680,-4187,-32768,32767
7788000,1660,-860,21256,-3177,-32768,32767
7790000,2988,-868,21692,-2184,-32768,32767
7792000,5552,-1124,19608,-1383,-32768,32767
7794000,7004,-1280,21064,-439,-32768,32767
7796000,8320,-944,20916,441,-32768,32767
7798000,10764,-1144,21080,1417,-32768,32767
7800000,14324,-1928,20260,2257,-32768,31480
7802000,17908,-2828,20768,2783,-32768,27839
7804000,21088,-2560,19732,3715,-32768,24320
7806000,16548,-1000,21352,4487,-32768,21162
7808000,21864,-2460,20160,5619,-32768,17538
7810000,23708,-3724,21192,6592,-32768,13898
7812000,23164,-6244,21676,7911,-32768,10434
7814000,23308,-8012,21660,9380,-32768,7042
7816000,21936,-9992,22652,11188,-32768,3898
7818000,19560,-11112,23308,13212,-32768,957
7820000,17276,-11464,22856,15431,-32768,-1609
7822000,14656,-11092,21520,17588,-32768,-3670
7824000,11740,-10380,20200,19773,-32768,-5400
7826000,9300,-9324,18808,21808,-32768,-6683
7828000,7564,-8120,15716,23416,-32768,-7602
7830000,5836,-6944,13492,24605,-32768,-8192
7832000,3880,-5756,11120,25423,-32768,-8599
7834000,1956,-4504,8272,25933,-32768,-8667
7836000,508,-3168,4936,25862,-32768,-8391
7838004,-512,-1832,1796,25342,-30680,-7856
7840000,-1344,-644,-336,24295,-27567,-7222
7842000,-252,300,-4284,22738,-25337,-6367
7844000,-2156,2068,-4248,20960,-24051,-5218
7846004,-688,3000,-7908,18734,-22881,-4159
7848000,172,3800,-8916,16322,-22204,-3046
7850004,252,4700,-9400,13766,-22085,-1925
7852000,1748,4840,-10152,10955,-21896,-887
7854004,2432,5672,-9556,8381,-21986,176
7856000,5100,4156,-11040,5787,-21527,866
7858000,5748,5416,-5240,3956,-21489,1503
7860000,6492,5356,-5820,2124,-20605,2303
7862000,5244,4776,-4108,388,-20454,2866
7864004,7348,2956,-5056,-1183,-19431,3124
7866000,9160,1832,-4940,-2455,-18326,3163
7868000,10564,1144,-3896,-3259,-16889,3043
7870000,11888,-428,188,-3476,-15167,2761
7872004,13748,-1952,3092,-3230,-13685,2276
7874004,15636,-3008,5336,-2629,-11739,1568
7876004,16384,-3732,6428,-1689,-9489,824
7878000,16264,-4056,7736,-609,-6952,34
7880000,15876,-3720,8260,606,-4266,-722
7882004,15684,-3576,7036,1654,-1542,-1544
7884000,14832,-3236,7160,2675,1140,-2290
7886000,13788,-3156,6272,3596,3814,-3005
7888000,12700,-2516,4980,4316,6238,-3525
7890000,11264,-2032,2916,4773,8794,-3791
7892000,14436,-2644,724,5049,11401,-4457
7894000,8956,-2496,3228,5293,12561,-4580
7896000,10640,-2540,-1288,5140,14457,-4646
7898004,9296,-2156,-1580,4793,15645,-4478
7900000,8464,-1692,-3136,4174,16540,-4107
7902004,7764,-1380,-4812,3249,17095,-3671
7904000,7168,-920,-5836,2049,17418,-3130
7906000,6400,-136,-5912,667,17310,-2501
7908000,6668,460,-6840,-917,17113,-1750
7910004,7288,760,-6832,-2606,16763,-1134
7912000,7624,1280,-5656,-4343,15926,-491
7914000,8536,1636,-5076,-6059,15060,123
7916000,9396,1636,-3476,-7597,13952,642
7918000,9676,1660,-1424,-8985,12769,1150
7920000,10560,1264,-48,-10184,11830,1715
7922000,11588,956,2100,-11075,10845,2098
7924000,11680,936,4700,-11664,9668,2493
7926000,13396,-1028,5744,-11971,8944,2692
7928000,13548,-320,8496,-12042,7903,2807
7930000,14848,-388,10184,-11906,7144,2892
7932000,16032,-1116,11900,-11426,6439,2828
7934000,17048,-1744,13964,-10733,5750,2566
7936000,17664,-2068,15956,-9830,5024,2284
7938004,15844,-1412,17332,-8718,4379,2162
7940000,18680,-2332,16160,-7684,4188,1719
7942000,17712,-2408,17004,-6622,3728,1322
7944004,17796,-2724,16216,-5535,3806,860
7946000,18012,-2512,15724,-4516,4196,350
7948000,18108,-2388,15060,-3510,4802,-175
7950000,17792,-2208,14292,-2653,5685,-716
7952000,17480,-1912,12572,-1980,6759,-1326
7954000,17016,-1484,11036,-1532,7991,-1847
7956000,16332,-1012,8472,-1366,9370,-2306
7958000,15736,-692,7444,-1323,10790,-2697
7960000,15060,-592,6520,-1469,12213,-3126
7962000,14564,-524,5004,-1746,13559,-3462
7964000,14400,-504,3832,-2179,14965,-3787
7966000,13908,-540,2736,-2735,16290,-4087
7968000,14000,-528,1272,-3382,17890,-4391
7970000,13704,-436,8,-4178,19666,-4766
7972000,13760,-472,-1576,-5040,21823,-5165
7974000,13800,-656,-2856,-5956,24245,-5613
7976000,13820,-712,-4032,-6904,27176,-6190
7978004,13844,-832,-5004,-7861,30432,-6786
7980000,13860,-852,-5968,-8897,32767,-7487
7982004,13724,-980,-6936,-9939,32767,-8309
7984000,13636,-1060,-7792,-11013,32767,-9240
7986000,13452,-1156,-8508,-12100,32767,-10175
7988000,13328,-1472,-9292,-13110,32767,-11296
7990000,13120,-1640,-10092,-14214,32767,-12564
7992000,12740,-1936,-10676,-15328,32767,-13886
7994000,12368,-2072,-11520,-16452,32767,-15310
7996000,11708,-2268,-11888,-17569,32767,-16857
7998000,11144,-2452,-12284,-18752,32767,-18461
8000000,10696,-2680,-13008,-19922,32767,-20185
8002000,10056,-3408,-13728,-21044,32767,-22011
8004000,9888,-4448,-14660,-22140,32767,-24062
8006000,9396,-5748,-15192,-23079,32767,-26260
8008000,8492,-7244,-15676,-23991,32767,-28603
8010000,7852,-8900,-16704,-24823,32767,-31149
8012000,6444,-9680,-18564,-25892,32767,-32768
8014000,5484,-11816,-19936,-26854,32767,-32768
8016000,3812,-13128,-20776,-27934,32767,-32768
8018000,1400,-13964,-21920,-28990,32767,-32768
8020000,-1344,-14596,-23012,-30182,32767,-32768
8022000,-3360,-15552,-24040,-31468,32767,-32768
8024000,-4912,-16488,-24496,-32698,32767,-32768
8026000,-6184,-17108,-24492,-32768,32767,-32768
8028000,-7504,-17448,-24396,-32768,32767,-32768
8030004,-9244,-17780,-24096,-32768,32767,-32768
8032000,-11596,-18332,-23356,-32768,32767,-32768
8034000,-14492,-19120,-22656,-32768,32767,-32768
8036000,-17764,-20168,-22004,-32768,32767,-32768
8038000,-21636,-21224,-21076,-32768,32767,-32768
8040004,-26832,-21788,-19064,-32768,32767,-32768
8042000,-30720,-22124,-19012,-32768,32767,-32768
8044000,-32768,-22276,-15316,-32768,32767,-32768
8046000,-32768,-23364,-14244,-32768,32767,-32768
8048000,-32768,-23156,-13764,-31386,32767,-32768
8050000,-32768,-23240,-10440,-29649,32767,-32768
8052000,-32768,-22924,-8216,-27845,32767,-32768
8054000,-32768,-21932,-4552,-26119,32767,-32768
8056000,-32768,-21072,-6144,-24826,32767,-32768
8058000,-32768,-19536,-6432,-23682,32767,-32768
8060000,-32768,-17928,-312,-22415,32767,-32768
8062000,-32768,-16092,4664,-21326,32767,-32768
8064000,-32768,-14124,9156,-20240,32767,-32768
8066000,-32768,-10308,15796,-19216,32767,-32768
8068000,-32768,-6324,20508,-18401,32767,-32768
8070000,-32768,-1708,28220,-17707,32767,-32768
8072000,-32768,1808,30360,-17599,32767,-32768
8074000,-32768,5912,32767,-17531,32767,-32768
